team_id,team,name,title,url,season
180,Delaware,Sam Pierce Jr.,Assistant Coach,https://bluehens.com/sports/womens-basketball/roster/coaches/sam-pierce-jr-/5631,2025-26
180,Delaware,Bri Hutchen,Assistant Coach/Recruiting Coordinator,https://bluehens.com/sports/womens-basketball/roster/coaches/bri-hutchen/5632,2025-26
176,DePaul,Jill M. Pizzotti,Head Coach,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/jill-m-pizzotti/648,2025-26
176,DePaul,Ty  Evans,Associate Head Coach,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/ty-evans/651,2025-26
176,DePaul,Bradley Bruno,Assistant Coach/General Manager,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/bradley-bruno/654,2025-26
176,DePaul,Ashton  Millender,Assistant Coach/Director of Player Development,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/ashton-millender/655,2025-26
176,DePaul,Kathleen Doyle,Assistant Coach/Recruiting Coordinator,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/kathleen-doyle/652,2025-26
176,DePaul,Jessica January,Assistant Coach,https://depaulbluedemons.com/sports/womens-basketball/roster/coaches/jessica-january/653,2025-26
176,DePaul,Josiah Turner-Mister,Special Assistant to the Head Coach,https://depaulbluedemons.com/sports/wbball/roster/staff/josiah-turner-mister/713,2025-26
191,Drexel,Amy Mallon,Janet E. & Barry C. Burkholder Family Head Women's Basketball Coach,https://drexeldragons.com/sports/womens-basketball/roster/coaches/amy-mallon/1827,2025-26
191,Drexel,Stacy Weiss,Associate Head Women's Basketball Coach,https://drexeldragons.com/sports/womens-basketball/roster/coaches/stacy-weiss/1828,2025-26
191,Drexel,Kayla Bacon,Assistant Women's Basketball Coach,https://drexeldragons.com/sports/womens-basketball/roster/coaches/kayla-bacon/1829,2025-26
191,Drexel,Stephen Perretta,Assistant Women's Basketball Coach/Operations,https://drexeldragons.com/sports/womens-basketball/roster/coaches/stephen-perretta/1832,2025-26
191,Drexel,Erika Moyer,"Head Strength and Conditioning Coach, Women's Basketball",https://drexeldragons.com/sports/wbball/roster/staff/erika-moyer/375,2025-26
204,Eastern Michigan,Sahar Nusseibeh,Head Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/sahar-nusseibeh/2211,2025-26
204,Eastern Michigan,Shareese  Ulis,Assistant Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/shareese-ulis/2212,2025-26
204,Eastern Michigan,Meg Cunningham,Assistant Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/meg-cunningham/2213,2025-26
204,Eastern Michigan,Emily Hays,Assistant Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/emily-hays/2214,2025-26
204,Eastern Michigan,Kayla Jackson,Assistant Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/kayla-jackson/2215,2025-26
204,Eastern Michigan,Alexis  Mesuch,Director of Operations/Assistant Coach,https://emueagles.com/sports/womens-basketball/roster/coaches/alexis-mesuch/2285,2025-26
204,Eastern Michigan,Aaron Abraham,Assistant Sports Performance Coach,https://emueagles.com/sports/wbball/roster/staff/aaron-abraham/190,2025-26
229,Florida Atlantic,LeAnn Freeland,Head Coach,https://fausports.com/sports/womens-basketball/roster/coaches/leann-freeland/1677,2025-26
229,Florida Atlantic,Brooklyn Kohlheim,Associate Head Coach,https://fausports.com/sports/womens-basketball/roster/coaches/brooklyn-kohlheim/1683,2025-26
229,Florida Atlantic,Manisha Redus,Assistant Coach,https://fausports.com/sports/womens-basketball/roster/coaches/manisha-redus/1682,2025-26
229,Florida Atlantic,McKenah Peters,Assistant Coach,https://fausports.com/sports/womens-basketball/roster/coaches/mckenah-peters/1684,2025-26
229,Florida Atlantic,Alison Hughes,Assistant Coach,https://fausports.com/sports/womens-basketball/roster/coaches/alison-hughes/1681,2025-26
229,Florida Atlantic,Lily Griffith,Assistant Strength and Conditioning Coach,https://fausports.com/sports/wbball/roster/staff/lily-griffith/565,2025-26
96,Fresno State,Ryan McCarthy,Head Coach,https://gobulldogs.com/sports/womens-basketball/roster/coaches/ryan-mccarthy/4725,2025-26
96,Fresno State,Shaina  Afoa,Associate Head Coach,https://gobulldogs.com/sports/womens-basketball/roster/coaches/shaina-afoa/4726,2025-26
96,Fresno State,Ramaundo  Vaughn,Assistant Coach,https://gobulldogs.com/sports/womens-basketball/roster/coaches/ramaundo-vaughn/4729,2025-26
96,Fresno State,Jenna  McCarthy,Assistant Coach,https://gobulldogs.com/sports/womens-basketball/roster/coaches/jenna-mccarthy/4728,2025-26
96,Fresno State,Jalon  McCullough,Assistant Coach / Director of Player Development,https://gobulldogs.com/sports/womens-basketball/roster/coaches/jalon-mccullough/4727,2025-26
96,Fresno State,Becca  Bornhorst,Assistant Coach / Director of NIL,https://gobulldogs.com/sports/womens-basketball/roster/coaches/becca-bornhorst/4741,2025-26
234,Florida St,Brooke Wyckoff,Head Coach,https://seminoles.com/sports/womens-basketball/roster/coaches/brooke-wyckoff/979,2025-26
234,Florida St,Bill Ferrara,Associate Head Coach,https://seminoles.com/sports/womens-basketball/roster/coaches/bill-ferrara/991,2025-26
234,Florida St,Morgan Toles,Assistant Coach - Director of Player Development,https://seminoles.com/sports/womens-basketball/roster/coaches/morgan-toles/981,2025-26
234,Florida St,Desma Thomas Bateast,Assistant Coach - Director of Player Personnel,https://seminoles.com/sports/womens-basketball/roster/coaches/desma-thomas-bateast/986,2025-26
234,Florida St,Adam Surguine,Assistant Coach - Director of Scouting and Analytics,https://seminoles.com/sports/womens-basketball/roster/coaches/adam-surguine/994,2025-26
234,Florida St,Kami Walk,Graduate Assistant Coach,https://seminoles.com/sports/womens-basketball/roster/coaches/kami-walk/1041,2025-26
234,Florida St,Dave Plettl,Strength and Conditioning Coach,https://seminoles.com/sports/womens-basketball/roster/coaches/dave-plettl/995,2025-26
234,Florida St,Cayla Polsky,Chief of Staff / Special Assistant to the Head Coach,https://seminoles.com/sports/wbball/roster/staff/cayla-polsky/394,2025-26
1104,Grand Canyon,Winston Gandy,Head Coach,https://gculopes.com/sports/womens-basketball/roster/coaches/winston-gandy/2269,2025-26
1104,Grand Canyon,Adrian Sanders,Assistant Coach/Recruiting Coordinator,https://gculopes.com/sports/womens-basketball/roster/coaches/adrian-sanders/2301,2025-26
1104,Grand Canyon,Julia Ford,Assistant Coach,https://gculopes.com/sports/womens-basketball/roster/coaches/julia-ford/2278,2025-26
1104,Grand Canyon,Matt  Shewmake,Assistant Coach,https://gculopes.com/sports/womens-basketball/roster/coaches/matt-shewmake/2277,2025-26
1104,Grand Canyon,Celeste Taylor,Assistant Coach,https://gculopes.com/sports/womens-basketball/roster/coaches/celeste-taylor/2296,2025-26
1104,Grand Canyon,Chloe Rice,Assistant Coach,https://gculopes.com/sports/womens-basketball/roster/coaches/chloe-rice/2280,2025-26
428,Minnesota,Dawn Plitzuweit,Head Coach,https://gophersports.com/sports/womens-basketball/roster/coaches/dawn-plitzuweit/3493,2025-26
428,Minnesota,Jason Jeschke,Associate Head Coach/General Manager,https://gophersports.com/sports/womens-basketball/roster/coaches/jason-jeschke/3488,2025-26
428,Minnesota,Aaron Horn,Associate Head Coach,https://gophersports.com/sports/womens-basketball/roster/coaches/aaron-horn/3495,2025-26
428,Minnesota,Ariel Braker,Assistant Coach,https://gophersports.com/sports/womens-basketball/roster/coaches/ariel-braker/3490,2025-26
428,Minnesota,Tyler VanWinkle,Assistant Coach / Director of Video Services,https://gophersports.com/sports/womens-basketball/roster/coaches/tyler-vanwinkle/3497,2025-26
428,Minnesota,Chloe Lamb,Director of Player Development / Assistant Coach,https://gophersports.com/sports/womens-basketball/roster/coaches/chloe-lamb/3492,2025-26
388,Marshall,Juli Fulks,Head Coach,https://herdzone.com/sports/womens-basketball/roster/coaches/juli-fulks/2132,2025-26
388,Marshall,Mykasa Lucas,Assistant Coach,https://herdzone.com/sports/womens-basketball/roster/coaches/mykasa-lucas/2135,2025-26
388,Marshall,Patrick Herlihy,Assistant Coach,https://herdzone.com/sports/womens-basketball/roster/coaches/patrick-herlihy/2193,2025-26
388,Marshall,Cassie Lastivka,Assistant Coach,https://herdzone.com/sports/womens-basketball/roster/coaches/cassie-lastivka/2194,2025-26
388,Marshall,Kennedi Stacy,Director of Operations,https://herdzone.com/sports/womens-basketball/roster/coaches/kennedi-stacy/2137,2025-26
388,Marshall,Brianna Ellis,Assistant Director of Operations,https://herdzone.com/sports/womens-basketball/roster/coaches/brianna-ellis/2136,2025-26
328,Kansas,Brandon Schneider,Head Coach,https://kuathletics.com/sports/womens-basketball/roster/coaches/brandon-schneider/927,2025-26
328,Kansas,Morgan Paige,Associate Head Coach,https://kuathletics.com/sports/womens-basketball/roster/coaches/morgan-paige/928,2025-26
328,Kansas,Karyla Knight,Assistant Coach,https://kuathletics.com/sports/womens-basketball/roster/coaches/karyla-knight/929,2025-26
328,Kansas,Brock McGinnis,Assistant Coach / Recruiting Coordinator,https://kuathletics.com/sports/womens-basketball/roster/coaches/brock-mcginnis/930,2025-26
328,Kansas,Patrick Schrater,Assistant Coach,https://kuathletics.com/sports/womens-basketball/roster/coaches/patrick-schrater/932,2025-26
328,Kansas,Stryder Blackburn,Sports Performance Coach (WBB),https://kuathletics.com/sports/wbball/roster/staff/stryder-blackburn/15,2025-26
700,Texas Tech,Krista Gerlich,"Head Coach, Women's Basketball",https://texastech.com/sports/womens-basketball/roster/coaches/krista-gerlich/4192,2025-26
700,Texas Tech,Adrian Walters,Associate Head Coach,https://texastech.com/sports/womens-basketball/roster/coaches/adrian-walters/4209,2025-26
700,Texas Tech,Erik DeRoo,Associate Coach,https://texastech.com/sports/womens-basketball/roster/coaches/erik-deroo/4193,2025-26
700,Texas Tech,Jaida Williams,Assistant Coach,https://texastech.com/sports/womens-basketball/roster/coaches/jaida-williams/4210,2025-26
700,Texas Tech,Ketara Chapel,Assistant Coach/Recruiting Coordinator,https://texastech.com/sports/womens-basketball/roster/coaches/ketara-chapel/4208,2025-26
700,Texas Tech,Renae Boone,Assistant Coach/Recruiting Operations,https://texastech.com/sports/womens-basketball/roster/coaches/renae-boone/4218,2025-26
700,Texas Tech,Kyle Jean,Associate Strength and Conditioning Coach,https://texastech.com/sports/womens-basketball/roster/coaches/kyle-jean/4198,2025-26
700,Texas Tech,Leslie Hartline,Administrative Assistant to Head Coach,https://texastech.com/sports/wbball/roster/staff/leslie-hartline/626,2025-26
355,Liberty,Alexis Sherard,Head Women's Basketball Coach,https://libertyflames.com/sports/womens-basketball/roster/coaches/alexis-sherard/2528,2025-26
355,Liberty,"Andrea ""Andy"" Bloodworth",Assistant Coach/Director of Recruiting,https://libertyflames.com/sports/womens-basketball/roster/coaches/andrea-andy-bloodworth/2532,2025-26
355,Liberty,Katie Mattera,Assistant Coach/Director of Basketball Strategy and Culture Development,https://libertyflames.com/sports/womens-basketball/roster/coaches/katie-mattera/2529,2025-26
355,Liberty,Brad Palmer,Assistant Coach/Director of Offense Development,https://libertyflames.com/sports/womens-basketball/roster/coaches/brad-palmer/2629,2025-26
355,Liberty,Amber Lee,Assistant Coach/Director of Analytics and Creative Content,https://libertyflames.com/sports/womens-basketball/roster/coaches/amber-lee/2533,2025-26
355,Liberty,Emma Hess,Assistant Coach/Director of Player Development,https://libertyflames.com/sports/womens-basketball/roster/coaches/emma-hess/2630,2025-26
355,Liberty,Dan Lumpkin,Special Assistant to the Head Coach/Director of Student-Athlete Development and NIL Operations,https://libertyflames.com/sports/womens-basketball/roster/coaches/dan-lumpkin/2531,2025-26
355,Liberty,Chelsey Hoggard-Harris,Executive Assistant to the Coaching Staff and Program Operations,https://libertyflames.com/sports/womens-basketball/roster/coaches/chelsey-hoggard-harris/2535,2025-26
355,Liberty,Will Graham,Assistant Athletic Performance Coach (WBB),https://libertyflames.com/sports/wbball/roster/staff/will-graham/339,2025-26
308,Purdue-Fort Wayne,Maria Marchesano,Head Coach (5th Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/maria-marchesano/1440,2025-26
308,Purdue-Fort Wayne,Steven Asher,Associate Head Coach (5th Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/steven-asher/1442,2025-26
308,Purdue-Fort Wayne,Quincy Cunningham,Assistant Coach (4th Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/quincy-cunningham/1443,2025-26
308,Purdue-Fort Wayne,Kendal Muxlow,Assistant Coach (2nd Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/kendal-muxlow/1455,2025-26
308,Purdue-Fort Wayne,Lauren Ross,Assistant Coach (1st Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/lauren-ross/1454,2025-26
308,Purdue-Fort Wayne,Wayne Kreiger,Assistant Coach (2nd Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/wayne-kreiger/1446,2025-26
308,Purdue-Fort Wayne,Elise Stuck,Graduate Assistant Coach (1st Season),https://gomastodons.com/sports/womens-basketball/roster/coaches/elise-stuck/1475,2025-26
497,North Texas,Jason Burton,Head Coach,https://meangreensports.com/sports/womens-basketball/roster/coaches/jason-burton/949,2025-26
497,North Texas,Britney Brown,Associate Head Coach,https://meangreensports.com/sports/womens-basketball/roster/coaches/britney-brown/952,2025-26
497,North Texas,Durmon Jennings,Associate Coach,https://meangreensports.com/sports/womens-basketball/roster/coaches/durmon-jennings/950,2025-26
497,North Texas,Princess Davis,"Assistant Coach, Recruiting Coordinator",https://meangreensports.com/sports/womens-basketball/roster/coaches/princess-davis/951,2025-26
497,North Texas,Will Watkins,"Assistant Coach, Director of Recruiting and Player Development",https://meangreensports.com/sports/womens-basketball/roster/coaches/will-watkins/958,2025-26
497,North Texas,Tavion Pleasant,Strength & Conditioning Coach,https://meangreensports.com/sports/wbball/roster/staff/tavion-pleasant/243,2025-26
441,Montana,Nate Harris,Head Coach,https://gogriz.com/sports/womens-basketball/roster/coaches/nate-harris/1791,2025-26
441,Montana,Lindsay Woolley,Assistant Coach,https://gogriz.com/sports/womens-basketball/roster/coaches/lindsay-woolley/1793,2025-26
441,Montana,Emma List,Assistant Coach,https://gogriz.com/sports/womens-basketball/roster/coaches/emma-list/1792,2025-26
441,Montana,Kayla Anderson,Assistant Coach,https://gogriz.com/sports/womens-basketball/roster/coaches/kayla-anderson/1795,2025-26
441,Montana,Britt Cooper,Assistant Coach / Director of Operations,https://gogriz.com/sports/womens-basketball/roster/coaches/britt-cooper/1803,2025-26
441,Montana,Leia Beattie,Assistant Coach / Director of Operations,https://gogriz.com/sports/womens-basketball/roster/coaches/leia-beattie/1802,2025-26
416,Michigan State,Robyn Fralick,Head Coach,https://msuspartans.com/sports/womens-basketball/roster/coaches/robyn-fralick/1723,2025-26
416,Michigan State,Kim  Cameron,Associate Head Coach,https://msuspartans.com/sports/womens-basketball/roster/coaches/kim-cameron/1726,2025-26
416,Michigan State,Maria Kasza,Assistant Coach,https://msuspartans.com/sports/womens-basketball/roster/coaches/maria-kasza/1725,2025-26
416,Michigan State,Bianca Smith,Assistant Coach,https://msuspartans.com/sports/womens-basketball/roster/coaches/bianca-smith/1730,2025-26
509,Northwestern,Joe McKeown,Head Coach,https://nusports.com/sports/womens-basketball/roster/coaches/joe-mckeown/3694,2025-26
509,Northwestern,Tangela Smith,Associate Head Coach,https://nusports.com/sports/womens-basketball/roster/coaches/tangela-smith/3695,2025-26
509,Northwestern,Maggie Lyon,Assistant Coach,https://nusports.com/sports/womens-basketball/roster/coaches/maggie-lyon/3696,2025-26
509,Northwestern,Brittany Johnson,Assistant Coach,https://nusports.com/sports/womens-basketball/roster/coaches/brittany-johnson/3697,2025-26
509,Northwestern,Taylor Ford,Strength Coach,https://nusports.com/sports/wbball/roster/staff/taylor-ford/306,2025-26
518,Ohio State,Kevin McGuff,Head Coach,https://ohiostatebuckeyes.com/sports/womens-basketball/roster/coaches/kevin-mcguff/2121,2025-26
518,Ohio State,Carla Morrow,Associate Head Coach,https://ohiostatebuckeyes.com/sports/womens-basketball/roster/coaches/carla-morrow/2122,2025-26
