season,play_id,game_id,period_number,x_coord,y_coord,play_successful,home_score,visitor_score,play_time,player_name,player_team,player_team_id,play_action_type,play_action_sub_type,play_qualifiers
2022-23,2438769227,2324468,2,0,0,True,20,26,02:36:00,Emily Ryan,Iowa St.,311,assist,,,LEFT
2022-23,2438769228,2324468,2,73,80,True,23,26,02:25:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2438769229,2324468,2,11,7,False,23,26,01:58:00,Denae Fritz,Iowa St.,311,3pt,jumpshot,,LEFT
2022-23,2438769230,2324468,2,0,0,True,23,26,01:54:00,Hannah Stuelke,Iowa,312,rebound,defensive,,RIGHT
2022-23,2438769231,2324468,2,86,70,False,23,26,01:48:00,Caitlin Clark,Iowa,312,2pt,jumpshot,,RIGHT
2022-23,2438769232,2324468,2,0,0,True,23,26,01:44:00,Stephanie Soares,Iowa St.,311,rebound,defensive,,LEFT
2022-23,2438769233,2324468,2,18,44,True,23,26,01:39:00,Molly Davis,Iowa,312,foul,personal,,RIGHT
2022-23,2438769234,2324468,2,0,0,True,23,26,01:39:00,Emily Ryan,Iowa St.,311,foulon,,,LEFT
2022-23,2438769235,2324468,2,0,0,True,23,26,01:39:00,Molly Davis,Iowa,312,substitution,out,,RIGHT
2022-23,2438769236,2324468,2,0,0,True,23,26,01:39:00,Hannah Stuelke,Iowa,312,substitution,out,,RIGHT
2022-23,2438769237,2324468,2,0,0,True,23,26,01:39:00,McKenna Warnock,Iowa,312,substitution,in,,RIGHT
2022-23,2438769238,2324468,2,0,0,True,23,26,01:39:00,Gabbie Marshall,Iowa,312,substitution,in,,RIGHT
2022-23,2438769239,2324468,2,0,0,True,23,26,01:39:00,Denae Fritz,Iowa St.,311,substitution,out,,LEFT
2022-23,2438769240,2324468,2,0,0,True,23,26,01:39:00,Stephanie Soares,Iowa St.,311,substitution,out,,LEFT
2022-23,2438769241,2324468,2,0,0,True,23,26,01:39:00,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,in,,LEFT
2022-23,2438769242,2324468,2,0,0,True,23,26,01:39:00,Morgan Kane,Iowa St.,311,substitution,in,,LEFT
2022-23,2438769243,2324468,2,13,56,True,23,26,01:38:00,Ashley Joens,Iowa St.,311,turnover,travel,,LEFT
2022-23,2438769244,2324468,2,84,42,True,23,26,01:19:00,Morgan Kane,Iowa St.,311,foul,personal,,LEFT
2022-23,2438769245,2324468,2,0,0,True,23,26,01:19:00,Monika Czinano,Iowa,312,foulon,,,RIGHT
2022-23,2438769246,2324468,2,0,0,True,23,26,01:19:00,Morgan Kane,Iowa St.,311,substitution,out,,LEFT
2022-23,2438769247,2324468,2,0,0,True,23,26,01:19:00,Stephanie Soares,Iowa St.,311,substitution,in,,LEFT
2022-23,2438769248,2324468,2,94,47,False,23,26,01:14:00,McKenna Warnock,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2438769249,2324468,2,0,0,True,23,26,01:12:00,Ashley Joens,Iowa St.,311,rebound,defensive,,LEFT
2022-23,2438769250,2324468,2,19,71,True,23,26,01:09:00,Monika Czinano,Iowa,312,foul,personal,2freethrow;,RIGHT
2022-23,2438769251,2324468,2,0,0,True,23,26,01:09:00,Stephanie Soares,Iowa St.,311,foulon,,,LEFT
2022-23,2438769252,2324468,2,0,0,True,23,26,01:09:00,Monika Czinano,Iowa,312,substitution,out,,RIGHT
2022-23,2438769253,2324468,2,0,0,True,23,26,01:09:00,Addison O'Grady,Iowa,312,substitution,in,,RIGHT
2022-23,2438769254,2324468,2,0,0,True,23,26,01:09:00,Stephanie Soares,Iowa St.,311,freethrow,1of2,,LEFT
2022-23,2438769256,2324468,2,0,0,True,23,26,01:09:00,Stephanie Soares,Iowa St.,311,freethrow,2of2,,LEFT
2022-23,2438769257,2324468,2,0,0,True,23,26,01:08:00,McKenna Warnock,Iowa,312,rebound,defensive,,RIGHT
2022-23,2438769258,2324468,2,93,97,False,23,26,00:50:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,RIGHT
2022-23,2438769259,2324468,2,0,0,True,23,26,00:46:40,McKenna Warnock,Iowa,312,rebound,offensive,,RIGHT
2022-23,2438769260,2324468,2,81,70,True,23,26,00:29:70,Caitlin Clark,Iowa,312,turnover,badpass,,RIGHT
2022-23,2438769261,2324468,2,0,0,True,23,26,00:29:70,Ashley Joens,Iowa St.,311,steal,,,LEFT
2022-23,2438769262,2324468,2,8,49,True,23,28,00:23:80,Lexi Donarski,Iowa St.,311,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,LEFT
2022-23,2438769263,2324468,2,0,0,True,23,28,00:23:80,Ashley Joens,Iowa St.,311,assist,,,LEFT
2022-23,2438769264,2324468,2,77,74,False,23,28,00:03:70,Caitlin Clark,Iowa,312,2pt,jumpshot,,RIGHT
2022-23,2438769265,2324468,2,0,0,True,23,28,00:00:00,Stephanie Soares,Iowa St.,311,rebound,defensive,,LEFT
2022-23,2438769267,2324468,3,0,0,True,23,28,10:00:00,Addison O'Grady,Iowa,312,substitution,out,,LEFT
2022-23,2438769268,2324468,3,0,0,True,23,28,10:00:00,Monika Czinano,Iowa,312,substitution,in,,LEFT
2022-23,2438769269,2324468,3,0,0,True,23,28,10:00:00,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769270,2324468,3,0,0,True,23,28,10:00:00,Denae Fritz,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769272,2324468,3,89,49,True,23,28,09:45:00,Caitlin Clark,Iowa,312,foul,personal,shooting;2freethrow;,LEFT
2022-23,2438769273,2324468,3,0,0,True,23,28,09:45:00,Denae Fritz,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769274,2324468,3,0,0,True,23,28,09:45:00,Denae Fritz,Iowa St.,311,freethrow,1of2,,RIGHT
2022-23,2438769276,2324468,3,0,0,True,23,28,09:45:00,Denae Fritz,Iowa St.,311,freethrow,2of2,,RIGHT
2022-23,2438769277,2324468,3,0,0,True,23,28,09:44:00,Kate Martin,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769278,2324468,3,4,75,True,23,28,09:26:00,Denae Fritz,Iowa St.,311,foul,personal,,RIGHT
2022-23,2438769279,2324468,3,0,0,True,23,28,09:26:00,McKenna Warnock,Iowa,312,foulon,,,LEFT
2022-23,2438769280,2324468,3,7,47,False,23,28,09:13:00,Monika Czinano,Iowa,312,2pt,jumpshot,pointsinthepaint;blocked;,LEFT
2022-23,2438769281,2324468,3,0,0,True,23,28,09:13:00,Stephanie Soares,Iowa St.,311,block,,,RIGHT
2022-23,2438769282,2324468,3,0,0,True,23,28,09:11:00,Monika Czinano,Iowa,312,rebound,offensive,,LEFT
2022-23,2438769284,2324468,3,7,72,False,23,28,09:04:00,Monika Czinano,Iowa,312,2pt,jumpshot,2ndchance;,LEFT
2022-23,2438769285,2324468,3,0,0,True,23,28,09:02:00,Stephanie Soares,Iowa St.,311,rebound,defensive,,RIGHT
2022-23,2438769286,2324468,3,90,59,True,23,30,08:43:00,Lexi Donarski,Iowa St.,311,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2438769287,2324468,3,9,57,True,23,30,08:25:00,Stephanie Soares,Iowa St.,311,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2438769288,2324468,3,0,0,True,23,30,08:25:00,Monika Czinano,Iowa,312,foulon,,,LEFT
2022-23,2438769289,2324468,3,0,0,True,24,30,08:25:00,Monika Czinano,Iowa,312,freethrow,1of2,,LEFT
2022-23,2438769290,2324468,3,0,0,True,25,30,08:25:00,Monika Czinano,Iowa,312,freethrow,2of2,,LEFT
2022-23,2438769291,2324468,3,89,37,False,25,30,08:12:00,Emily Ryan,Iowa St.,311,2pt,jumpshot,,RIGHT
2022-23,2438769292,2324468,3,0,0,True,25,30,08:10:00,Gabbie Marshall,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769293,2324468,3,34,79,True,25,30,08:07:00,Caitlin Clark,Iowa,312,turnover,badpass,,LEFT
2022-23,2438769294,2324468,3,0,0,True,25,30,08:07:00,Denae Fritz,Iowa St.,311,steal,,,RIGHT
2022-23,2438769295,2324468,3,73,28,False,25,30,07:56:00,Ashley Joens,Iowa St.,311,3pt,jumpshot,fromturnover;,RIGHT
2022-23,2438769296,2324468,3,0,0,True,25,30,07:53:00,Gabbie Marshall,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769297,2324468,3,23,91,True,28,30,07:44:00,McKenna Warnock,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769298,2324468,3,0,0,True,28,30,07:44:00,Monika Czinano,Iowa,312,assist,,,LEFT
2022-23,2438769299,2324468,3,89,63,True,28,30,07:17:00,Monika Czinano,Iowa,312,foul,personal,shooting;2freethrow;,LEFT
2022-23,2438769300,2324468,3,0,0,True,28,30,07:17:00,Stephanie Soares,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769301,2324468,3,0,0,True,28,30,07:17:00,Stephanie Soares,Iowa St.,311,freethrow,1of2,,RIGHT
2022-23,2438769303,2324468,3,0,0,True,28,30,07:17:00,Stephanie Soares,Iowa St.,311,freethrow,2of2,,RIGHT
2022-23,2438769304,2324468,3,0,0,True,28,30,07:17:00,Monika Czinano,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769305,2324468,3,9,29,False,28,30,07:02:00,Monika Czinano,Iowa,312,2pt,jumpshot,,LEFT
2022-23,2438769306,2324468,3,0,0,True,28,30,06:59:00,Ashley Joens,Iowa St.,311,rebound,defensive,,RIGHT
2022-23,2438769307,2324468,3,91,60,True,28,32,06:42:00,Stephanie Soares,Iowa St.,311,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2438769308,2324468,3,0,0,True,28,32,06:42:00,Emily Ryan,Iowa St.,311,assist,,,RIGHT
2022-23,2438769309,2324468,3,26,83,True,31,32,06:30:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769310,2324468,3,95,8,False,31,32,06:08:00,Denae Fritz,Iowa St.,311,2pt,jumpshot,,RIGHT
2022-23,2438769311,2324468,3,0,0,True,31,32,06:04:00,Stephanie Soares,Iowa St.,311,rebound,offensive,,RIGHT
2022-23,2438769312,2324468,3,92,49,True,31,34,06:03:00,Stephanie Soares,Iowa St.,311,2pt,layup,2ndchance;pointsinthepaint;,RIGHT
2022-23,2438769313,2324468,3,22,50,True,33,34,05:53:00,Monika Czinano,Iowa,312,2pt,jumpshot,,LEFT
2022-23,2438769314,2324468,3,0,0,True,33,34,05:53:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2438769315,2324468,3,74,24,False,33,34,05:34:00,Emily Ryan,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769317,2324468,3,0,0,True,33,34,05:32:00,Gabbie Marshall,Iowa,312,substitution,out,,LEFT
2022-23,2438769318,2324468,3,0,0,True,33,34,05:32:00,Monika Czinano,Iowa,312,substitution,out,,LEFT
2022-23,2438769319,2324468,3,0,0,True,33,34,05:32:00,Molly Davis,Iowa,312,substitution,in,,LEFT
2022-23,2438769320,2324468,3,0,0,True,33,34,05:32:00,Addison O'Grady,Iowa,312,substitution,in,,LEFT
2022-23,2438769321,2324468,3,0,0,True,33,34,05:32:00,Denae Fritz,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769322,2324468,3,0,0,True,33,34,05:32:00,Stephanie Soares,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769323,2324468,3,0,0,True,33,34,05:32:00,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769324,2324468,3,0,0,True,33,34,05:32:00,Morgan Kane,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769325,2324468,3,32,54,False,33,34,05:23:00,McKenna Warnock,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769326,2324468,3,0,0,True,33,34,05:20:00,Maggie Espenmiller-McGraw,Iowa St.,311,rebound,defensive,,RIGHT
2022-23,2438769327,2324468,3,81,54,True,33,34,05:10:00,McKenna Warnock,Iowa,312,foul,personal,,LEFT
2022-23,2438769328,2324468,3,0,0,True,33,34,05:10:00,Ashley Joens,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769329,2324468,3,94,55,False,33,34,05:01:00,Emily Ryan,Iowa St.,311,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2438769330,2324468,3,0,0,True,33,34,04:58:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769331,2324468,3,20,73,True,33,34,04:55:00,Lexi Donarski,Iowa St.,311,foul,personal,,RIGHT
2022-23,2438769332,2324468,3,0,0,True,33,34,04:55:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2022-23,2438769334,2324468,3,34,82,True,36,34,04:43:00,Caitlin Clark,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769335,2324468,3,0,0,True,36,34,04:43:00,Addison O'Grady,Iowa,312,assist,,,LEFT
2022-23,2438769336,2324468,3,85,82,True,36,34,04:22:00,Maggie Espenmiller-McGraw,Iowa St.,311,turnover,travel,,RIGHT
2022-23,2438769337,2324468,3,0,0,True,36,34,04:22:00,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769338,2324468,3,0,0,True,36,34,04:22:00,Nyamer Diew,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769339,2324468,3,37,68,True,36,34,04:15:00,Morgan Kane,Iowa St.,311,foul,personal,,RIGHT
2022-23,2438769340,2324468,3,0,0,True,36,34,04:15:00,Caitlin Clark,Iowa,312,foulon,,,LEFT
2022-23,2438769341,2324468,3,0,0,True,36,34,04:15:00,Morgan Kane,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769342,2324468,3,0,0,True,36,34,04:15:00,Stephanie Soares,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769343,2324468,3,7,75,True,38,34,03:56:00,Addison O'Grady,Iowa,312,2pt,jumpshot,fromturnover;,LEFT
2022-23,2438769344,2324468,3,0,0,True,38,34,03:56:00,McKenna Warnock,Iowa,312,assist,,,LEFT
2022-23,2438769345,2324468,3,87,8,False,38,34,03:26:00,Nyamer Diew,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769346,2324468,3,0,0,True,38,34,03:23:00,Molly Davis,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769347,2324468,3,7,56,True,40,34,03:16:00,Kate Martin,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2438769348,2324468,3,0,0,True,40,34,03:16:00,Molly Davis,Iowa,312,assist,,,LEFT
2022-23,2438769350,2324468,3,0,0,True,40,34,03:08:00,Nyamer Diew,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769351,2324468,3,0,0,True,40,34,03:08:00,Denae Fritz,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769352,2324468,3,68,59,False,40,34,02:58:00,Ashley Joens,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769353,2324468,3,0,0,True,40,34,02:54:00,Addison O'Grady,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769354,2324468,3,28,28,True,40,34,02:45:00,Caitlin Clark,Iowa,312,turnover,badpass,,LEFT
2022-23,2438769355,2324468,3,0,0,True,40,34,02:45:00,Ashley Joens,Iowa St.,311,steal,,,RIGHT
2022-23,2438769356,2324468,3,91,47,True,40,36,02:34:00,Ashley Joens,Iowa St.,311,2pt,layup,fromturnover;pointsinthepaint;,RIGHT
2022-23,2438769357,2324468,3,32,75,True,43,36,02:29:00,Caitlin Clark,Iowa,312,3pt,jumpshot,fastbreak;,LEFT
2022-23,2438769358,2324468,3,76,48,True,43,36,02:09:00,McKenna Warnock,Iowa,312,foul,personal,,LEFT
2022-23,2438769359,2324468,3,0,0,True,43,36,02:09:00,Lexi Donarski,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769361,2324468,3,8,54,True,45,36,01:46:00,Addison O'Grady,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;,LEFT
2022-23,2438769362,2324468,3,0,0,True,45,36,01:46:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2438769363,2324468,3,88,64,True,45,36,01:27:00,Stephanie Soares,Iowa St.,311,turnover,badpass,,RIGHT
2022-23,2438769364,2324468,3,0,0,True,45,36,01:27:00,Caitlin Clark,Iowa,312,steal,,,LEFT
2022-23,2438769365,2324468,3,22,12,False,45,36,01:22:00,Caitlin Clark,Iowa,312,3pt,jumpshot,fromturnover;,LEFT
2022-23,2438769367,2324468,3,71,69,False,45,36,01:13:00,Emily Ryan,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769368,2324468,3,0,0,True,45,36,01:09:00,McKenna Warnock,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769369,2324468,3,28,28,True,48,36,00:55:10,Kate Martin,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769370,2324468,3,0,0,True,48,36,00:55:10,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2438769371,2324468,3,87,66,True,48,36,00:28:70,Addison O'Grady,Iowa,312,foul,personal,2freethrow;,LEFT
2022-23,2438769372,2324468,3,0,0,True,48,36,00:28:70,Stephanie Soares,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769373,2324468,3,0,0,True,48,36,00:28:70,McKenna Warnock,Iowa,312,substitution,out,,LEFT
2022-23,2438769374,2324468,3,0,0,True,48,36,00:28:70,Gabbie Marshall,Iowa,312,substitution,in,,LEFT
2022-23,2438769375,2324468,3,0,0,True,48,36,00:28:70,Denae Fritz,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769376,2324468,3,0,0,True,48,36,00:28:70,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769377,2324468,3,0,0,True,48,36,00:28:70,Stephanie Soares,Iowa St.,311,freethrow,1of2,,RIGHT
2022-23,2438769379,2324468,3,0,0,True,48,36,00:28:70,Stephanie Soares,Iowa St.,311,freethrow,2of2,,RIGHT
2022-23,2438769380,2324468,3,0,0,True,48,36,00:28:70,Kate Martin,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769381,2324468,3,21,55,False,48,36,00:04:10,Addison O'Grady,Iowa,312,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2438769382,2324468,3,0,0,True,48,36,00:00:60,Kate Martin,Iowa,312,rebound,offensive,,LEFT
2022-23,2438769383,2324468,3,7,54,False,48,36,00:00:60,Kate Martin,Iowa,312,2pt,jumpshot,2ndchance;pointsinthepaint;,LEFT
2022-23,2438769384,2324468,3,0,0,True,48,36,00:00:60,Addison O'Grady,Iowa,312,rebound,offensive,,LEFT
2022-23,2438769385,2324468,3,6,50,True,50,36,00:00:60,Addison O'Grady,Iowa,312,2pt,layup,2ndchance;pointsinthepaint;,LEFT
2022-23,2438769387,2324468,4,0,0,True,50,36,10:00:00,Addison O'Grady,Iowa,312,substitution,out,,LEFT
2022-23,2438769388,2324468,4,0,0,True,50,36,10:00:00,Monika Czinano,Iowa,312,substitution,in,,LEFT
2022-23,2438769390,2324468,4,74,76,True,50,39,09:44:00,Emily Ryan,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769391,2324468,4,0,0,True,50,39,09:44:00,Ashley Joens,Iowa St.,311,assist,,,RIGHT
2022-23,2438769392,2324468,4,80,50,False,50,39,08:46:00,Stephanie Soares,Iowa St.,311,2pt,jumpshot,pointsinthepaint;fromturnover;,RIGHT
2022-23,2438769393,2324468,4,0,0,True,50,39,08:43:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769394,2324468,4,7,56,False,50,39,08:36:00,Monika Czinano,Iowa,312,2pt,layup,pointsinthepaint;,LEFT
2022-23,2438769395,2324468,4,0,0,True,50,39,08:34:00,Stephanie Soares,Iowa St.,311,rebound,defensive,,RIGHT
2022-23,2438769396,2324468,4,68,50,True,50,39,08:27:00,Stephanie Soares,Iowa St.,311,turnover,lostball,,RIGHT
2022-23,2438769397,2324468,4,0,0,True,50,39,08:27:00,Caitlin Clark,Iowa,312,steal,,,LEFT
2022-23,2438769398,2324468,4,6,51,True,52,39,08:22:00,Caitlin Clark,Iowa,312,2pt,layup,fromturnover;pointsinthepaint;fastbreak;,LEFT
2022-23,2438769402,2324468,4,0,0,True,52,39,08:13:00,Maggie Espenmiller-McGraw,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769403,2324468,4,0,0,True,52,39,08:13:00,Denae Fritz,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769404,2324468,4,93,54,True,52,41,08:07:00,Denae Fritz,Iowa St.,311,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2438769405,2324468,4,93,54,True,52,41,08:07:00,Caitlin Clark,Iowa,312,foul,personal,shooting;1freethrow;,LEFT
2022-23,2438769406,2324468,4,0,0,True,52,41,08:07:00,Denae Fritz,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769407,2324468,4,0,0,True,52,42,08:07:00,Denae Fritz,Iowa St.,311,freethrow,1of1,,RIGHT
2022-23,2438769408,2324468,4,29,31,True,55,42,07:37:00,Kate Martin,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769409,2324468,4,0,0,True,55,42,07:37:00,Molly Davis,Iowa,312,assist,,,LEFT
2022-23,2438769410,2324468,4,93,44,False,55,42,07:17:00,Emily Ryan,Iowa St.,311,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2438769411,2324468,4,0,0,True,55,42,07:10:00,Monika Czinano,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769412,2324468,4,10,52,True,55,42,06:57:00,Stephanie Soares,Iowa St.,311,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2438769413,2324468,4,0,0,True,55,42,06:57:00,Monika Czinano,Iowa,312,foulon,,,LEFT
2022-23,2438769414,2324468,4,0,0,True,56,42,06:57:00,Monika Czinano,Iowa,312,freethrow,1of2,,LEFT
2022-23,2438769415,2324468,4,0,0,True,57,42,06:57:00,Monika Czinano,Iowa,312,freethrow,2of2,,LEFT
2022-23,2438769416,2324468,4,77,17,False,57,42,06:47:00,Stephanie Soares,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769417,2324468,4,0,0,True,57,42,06:44:00,Denae Fritz,Iowa St.,311,rebound,offensive,,RIGHT
2022-23,2438769418,2324468,4,89,50,True,57,42,06:44:00,Kate Martin,Iowa,312,foul,personal,shooting;2freethrow;,LEFT
2022-23,2438769419,2324468,4,0,0,True,57,42,06:44:00,Denae Fritz,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769420,2324468,4,0,0,True,57,43,06:44:00,Denae Fritz,Iowa St.,311,freethrow,1of2,2ndchance;,RIGHT
2022-23,2438769421,2324468,4,0,0,True,57,44,06:44:00,Denae Fritz,Iowa St.,311,freethrow,2of2,2ndchance;,RIGHT
2022-23,2438769422,2324468,4,0,0,True,57,44,06:44:00,Kate Martin,Iowa,312,substitution,out,,LEFT
2022-23,2438769423,2324468,4,0,0,True,57,44,06:44:00,McKenna Warnock,Iowa,312,substitution,in,,LEFT
2022-23,2438769424,2324468,4,14,65,True,57,44,06:34:00,Stephanie Soares,Iowa St.,311,foul,personal,,RIGHT
2022-23,2438769425,2324468,4,0,0,True,57,44,06:34:00,Monika Czinano,Iowa,312,foulon,,,LEFT
2022-23,2438769426,2324468,4,0,0,True,57,44,06:34:00,Stephanie Soares,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769427,2324468,4,0,0,True,57,44,06:34:00,Morgan Kane,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769428,2324468,4,7,98,True,60,44,06:25:00,Gabbie Marshall,Iowa,312,3pt,jumpshot,,LEFT
2022-23,2438769429,2324468,4,0,0,True,60,44,06:25:00,Molly Davis,Iowa,312,assist,,,LEFT
2022-23,2438769430,2324468,4,63,75,True,60,44,06:10:00,Gabbie Marshall,Iowa,312,foul,personal,,LEFT
2022-23,2438769431,2324468,4,0,0,True,60,44,06:10:00,Emily Ryan,Iowa St.,311,foulon,,,RIGHT
2022-23,2438769432,2324468,4,94,41,False,60,44,06:04:00,Lexi Donarski,Iowa St.,311,2pt,layup,pointsinthepaint;,RIGHT
2022-23,2438769433,2324468,4,0,0,True,60,44,06:02:00,Monika Czinano,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769434,2324468,4,13,57,True,60,44,05:51:00,Molly Davis,Iowa,312,turnover,travel,,LEFT
2022-23,2438769435,2324468,4,84,8,True,60,47,05:37:00,Ashley Joens,Iowa St.,311,3pt,jumpshot,fromturnover;,RIGHT
2022-23,2438769436,2324468,4,0,0,True,60,47,05:37:00,Lexi Donarski,Iowa St.,311,assist,,,RIGHT
2022-23,2438769437,2324468,4,15,55,True,60,47,05:17:00,Morgan Kane,Iowa St.,311,foul,personal,,RIGHT
2022-23,2438769438,2324468,4,0,0,True,60,47,05:17:00,Monika Czinano,Iowa,312,foulon,,,LEFT
2022-23,2438769439,2324468,4,0,0,True,60,47,05:17:00,Molly Davis,Iowa,312,substitution,out,,LEFT
2022-23,2438769440,2324468,4,0,0,True,60,47,05:17:00,Kate Martin,Iowa,312,substitution,in,,LEFT
2022-23,2438769441,2324468,4,0,0,True,60,47,05:17:00,Morgan Kane,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769442,2324468,4,0,0,True,60,47,05:17:00,Beatriz Jordao,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769443,2324468,4,8,57,True,60,47,05:02:00,McKenna Warnock,Iowa,312,turnover,badpass,,LEFT
2022-23,2438769444,2324468,4,78,90,True,60,50,04:52:00,Ashley Joens,Iowa St.,311,3pt,jumpshot,fromturnover;,RIGHT
2022-23,2438769445,2324468,4,0,0,True,60,50,04:52:00,Lexi Donarski,Iowa St.,311,assist,,,RIGHT
2022-23,2438769447,2324468,4,11,56,True,62,50,04:25:00,Kate Martin,Iowa,312,2pt,jumpshot,pointsinthepaint;,LEFT
2022-23,2438769448,2324468,4,76,88,False,62,50,04:09:00,Beatriz Jordao,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769449,2324468,4,0,0,True,62,50,04:04:00,Caitlin Clark,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769450,2324468,4,9,59,True,62,50,03:59:00,Beatriz Jordao,Iowa St.,311,foul,personal,shooting;2freethrow;,RIGHT
2022-23,2438769451,2324468,4,0,0,True,62,50,03:59:00,Monika Czinano,Iowa,312,foulon,,,LEFT
2022-23,2438769452,2324468,4,0,0,True,62,50,03:59:00,Beatriz Jordao,Iowa St.,311,substitution,out,,RIGHT
2022-23,2438769453,2324468,4,0,0,True,62,50,03:59:00,Stephanie Soares,Iowa St.,311,substitution,in,,RIGHT
2022-23,2438769454,2324468,4,0,0,True,63,50,03:59:00,Monika Czinano,Iowa,312,freethrow,1of2,,LEFT
2022-23,2438769455,2324468,4,0,0,True,64,50,03:59:00,Monika Czinano,Iowa,312,freethrow,2of2,,LEFT
2022-23,2438769456,2324468,4,86,51,False,64,50,03:41:00,Emily Ryan,Iowa St.,311,2pt,jumpshot,pointsinthepaint;,RIGHT
2022-23,2438769457,2324468,4,0,0,True,64,50,03:38:00,Monika Czinano,Iowa,312,rebound,defensive,,LEFT
2022-23,2438769458,2324468,4,11,66,True,66,50,03:10:00,Monika Czinano,Iowa,312,2pt,jumpshot,,LEFT
2022-23,2438769459,2324468,4,0,0,True,66,50,03:10:00,Caitlin Clark,Iowa,312,assist,,,LEFT
2022-23,2438769460,2324468,4,70,59,False,66,50,02:56:00,Stephanie Soares,Iowa St.,311,3pt,jumpshot,,RIGHT
2022-23,2438769461,2324468,4,0,0,True,66,50,02:53:00,Gabbie Marshall,Iowa,312,rebound,defensive,,LEFT
