Conference,Team,Season,Away,Home,Neutral,Diff
Summit WBB,South Dakota State,2022-2023,14.666666666666666,14.357142857142858,15.666666666666666,-0.3095238095238084
Summit WBB,South Dakota State,2023-2024,14.916666666666666,14.7,NA,-0.21666666666666679
Summit WBB,St. Thomas,2021-2022,16.066666666666666,16.923076923076923,NA,0.8564102564102569
Summit WBB,St. Thomas,2022-2023,18.266666666666666,17.23076923076923,21,-1.0358974358974358
Summit WBB,St. Thomas,2023-2024,16.5,19.181818181818183,17.5,2.6818181818181834
Summit WBB,Western Illinois,2017-2018,14.176470588235293,12.8,NA,-1.3764705882352928
Summit WBB,Western Illinois,2018-2019,16.333333333333332,14.933333333333334,NA,-1.3999999999999986
Summit WBB,Western Illinois,2019-2020,18.125,16.785714285714285,NA,-1.3392857142857153
Summit WBB,Western Illinois,2020-2021,17.428571428571427,18.6,NA,1.1714285714285744
Summit WBB,Western Illinois,2021-2022,14.285714285714286,13.066666666666666,NA,-1.21904761904762
Summit WBB,Western Illinois,2022-2023,18.928571428571427,18.8,13,-0.12857142857142634
Sun Belt WBB,Appalachian State,2017-2018,16.11111111111111,16.307692307692307,NA,0.19658119658119588
Sun Belt WBB,Appalachian State,2018-2019,16.333333333333332,14.944444444444445,NA,-1.3888888888888875
Sun Belt WBB,Appalachian State,2019-2020,15.777777777777779,15.666666666666666,NA,-0.11111111111111249
Sun Belt WBB,Appalachian State,2020-2021,17.142857142857142,19.76923076923077,NA,2.6263736263736277
Sun Belt WBB,Appalachian State,2021-2022,18.416666666666668,17.571428571428573,NA,-0.8452380952380949
Sun Belt WBB,Appalachian State,2022-2023,19.133333333333333,18.857142857142858,19.5,-0.2761904761904752
Sun Belt WBB,Appalachian State,2023-2024,20,18.125,18,-1.875
Sun Belt WBB,Arkansas State,2017-2018,18.133333333333333,18.533333333333335,NA,0.40000000000000213
Sun Belt WBB,Arkansas State,2018-2019,19.5625,15.571428571428571,NA,-3.991071428571429
Sun Belt WBB,Arkansas State,2019-2020,17.941176470588236,16.923076923076923,NA,-1.0180995475113122
Sun Belt WBB,Arkansas State,2020-2021,16,17.153846153846153,NA,1.1538461538461533
Sun Belt WBB,Arkansas State,2021-2022,20.76923076923077,18.533333333333335,NA,-2.235897435897435
Sun Belt WBB,Arkansas State,2022-2023,19.4,18,18.666666666666668,-1.3999999999999986
Sun Belt WBB,Arkansas State,2023-2024,16,15.153846153846153,NA,-0.8461538461538467
Sun Belt WBB,Coastal Carolina,2017-2018,18.454545454545453,17.85,NA,-0.6045454545454518
Sun Belt WBB,Coastal Carolina,2018-2019,18.076923076923077,19.842105263157894,NA,1.7651821862348172
Sun Belt WBB,Coastal Carolina,2019-2020,16.833333333333332,16.941176470588236,NA,0.10784313725490335
Sun Belt WBB,Coastal Carolina,2020-2021,19.125,17.5,NA,-1.625
Sun Belt WBB,Coastal Carolina,2021-2022,22.09090909090909,17.666666666666668,NA,-4.424242424242422
Sun Belt WBB,Coastal Carolina,2022-2023,20.666666666666668,14.428571428571429,17,-6.238095238095239
Sun Belt WBB,Coastal Carolina,2023-2024,21.076923076923077,19.333333333333332,20.5,-1.7435897435897445
Sun Belt WBB,Georgia Southern,2017-2018,15.142857142857142,17.0625,NA,1.9196428571428577
Sun Belt WBB,Georgia Southern,2018-2019,15.666666666666666,15.214285714285714,NA,-0.45238095238095255
Sun Belt WBB,Georgia Southern,2019-2020,20.555555555555557,18.75,NA,-1.8055555555555571
Sun Belt WBB,Georgia Southern,2020-2021,19.77777777777778,21.357142857142858,NA,1.579365079365079
Sun Belt WBB,Georgia Southern,2021-2022,19.083333333333332,18.875,NA,-0.20833333333333215
Sun Belt WBB,Georgia Southern,2022-2023,20.307692307692307,17.642857142857142,22.25,-2.6648351648351642
Sun Belt WBB,Georgia Southern,2023-2024,23.1,17.166666666666668,17,-5.933333333333334
Sun Belt WBB,Georgia State,2017-2018,17.933333333333334,16.8,NA,-1.1333333333333329
Sun Belt WBB,Georgia State,2018-2019,15,15.266666666666667,NA,0.2666666666666675
Sun Belt WBB,Georgia State,2019-2020,16.428571428571427,16.133333333333333,NA,-0.2952380952380942
Sun Belt WBB,Georgia State,2020-2021,19.416666666666668,18.75,NA,-0.6666666666666679
Sun Belt WBB,Georgia State,2021-2022,20.583333333333332,19.857142857142858,NA,-0.7261904761904745
Sun Belt WBB,Georgia State,2022-2023,16.714285714285715,14,17,-2.7142857142857153
Sun Belt WBB,Georgia State,2023-2024,19.444444444444443,16.75,NA,-2.694444444444443
Sun Belt WBB,James Madison,2022-2023,19.375,15.928571428571429,17.75,-3.446428571428571
Sun Belt WBB,James Madison,2023-2024,15.88888888888889,17,22,1.1111111111111107
Sun Belt WBB,Little Rock,2017-2018,17,17.666666666666668,NA,0.6666666666666679
Sun Belt WBB,Little Rock,2018-2019,18,16.058823529411764,NA,-1.9411764705882355
Sun Belt WBB,Little Rock,2019-2020,19.4375,17.2,NA,-2.2375000000000007
Sun Belt WBB,Little Rock,2020-2021,16.333333333333332,15.285714285714286,NA,-1.0476190476190457
Sun Belt WBB,Little Rock,2021-2022,17.357142857142858,18,NA,0.6428571428571423
Sun Belt WBB,Louisiana,2017-2018,17.058823529411764,15.352941176470589,NA,-1.7058823529411757
Sun Belt WBB,Louisiana,2018-2019,17.666666666666668,16.5,NA,-1.1666666666666679
Sun Belt WBB,Louisiana,2019-2020,19.533333333333335,14.6875,NA,-4.845833333333335
Sun Belt WBB,Louisiana,2020-2021,16.3,14.5,NA,-1.8000000000000007
Sun Belt WBB,Louisiana,2021-2022,16.9,15.333333333333334,NA,-1.5666666666666647
Sun Belt WBB,Louisiana,2022-2023,17.46153846153846,16.642857142857142,18.75,-0.8186813186813175
Sun Belt WBB,Louisiana,2023-2024,19.77777777777778,17.09090909090909,NA,-2.6868686868686886
Sun Belt WBB,Louisiana-Monroe,2017-2018,16.5625,17.428571428571427,NA,0.866071428571427
Sun Belt WBB,Louisiana-Monroe,2018-2019,17.133333333333333,16.384615384615383,NA,-0.7487179487179496
Sun Belt WBB,Louisiana-Monroe,2019-2020,18.533333333333335,19,NA,0.466666666666665
Sun Belt WBB,Louisiana-Monroe,2020-2021,18.181818181818183,20.083333333333332,NA,1.9015151515151487
Sun Belt WBB,Louisiana-Monroe,2021-2022,20.272727272727273,18,NA,-2.2727272727272734
Sun Belt WBB,Louisiana-Monroe,2022-2023,18.307692307692307,17.25,18,-1.0576923076923066
Sun Belt WBB,Louisiana-Monroe,2023-2024,19.88888888888889,16.09090909090909,19.5,-3.7979797979797993
Sun Belt WBB,Marshall,2022-2023,15.454545454545455,14.666666666666666,17.6,-0.787878787878789
Sun Belt WBB,Marshall,2023-2024,21.692307692307693,19.555555555555557,NA,-2.1367521367521363
Sun Belt WBB,Old Dominion,2022-2023,20.428571428571427,18.4,17.8,-2.0285714285714285
Sun Belt WBB,Old Dominion,2023-2024,21.8,20.09090909090909,NA,-1.7090909090909108
Sun Belt WBB,South Alabama,2017-2018,18.375,13.722222222222221,NA,-4.652777777777779
Sun Belt WBB,South Alabama,2018-2019,18.095238095238095,16.333333333333332,NA,-1.7619047619047628
Sun Belt WBB,South Alabama,2019-2020,17.428571428571427,16.833333333333332,NA,-0.5952380952380949
Sun Belt WBB,South Alabama,2020-2021,15.333333333333334,15.857142857142858,NA,0.5238095238095237
Sun Belt WBB,South Alabama,2021-2022,18.53846153846154,16,NA,-2.53846153846154
Sun Belt WBB,South Alabama,2022-2023,18.428571428571427,15.466666666666667,19,-2.9619047619047603
Sun Belt WBB,South Alabama,2023-2024,21.6,18.5,23,-3.1000000000000014
Sun Belt WBB,Southern Mississippi,2022-2023,19.53846153846154,17.666666666666668,17,-1.8717948717948723
Sun Belt WBB,Southern Mississippi,2023-2024,17.428571428571427,15,16,-2.428571428571427
Sun Belt WBB,Texas State,2017-2018,15.055555555555555,15.866666666666667,NA,0.8111111111111118
Sun Belt WBB,Texas State,2018-2019,18.2,15.75,NA,-2.4499999999999993
Sun Belt WBB,Texas State,2019-2020,19.066666666666666,17.333333333333332,NA,-1.7333333333333343
Sun Belt WBB,Texas State,2020-2021,17.5,16.875,NA,-0.625
Sun Belt WBB,Texas State,2021-2022,18.5625,14.692307692307692,NA,-3.8701923076923084
Sun Belt WBB,Texas State,2022-2023,17,16.41176470588235,18.666666666666668,-0.5882352941176485
Sun Belt WBB,Texas State,2023-2024,15.8,18.545454545454547,17,2.745454545454546
Sun Belt WBB,Troy,2017-2018,24.235294117647058,21.357142857142858,NA,-2.8781512605042003
Sun Belt WBB,Troy,2018-2019,25,20.61111111111111,NA,-4.388888888888889
Sun Belt WBB,Troy,2019-2020,20.533333333333335,18.357142857142858,NA,-2.1761904761904773
Sun Belt WBB,Troy,2020-2021,19.083333333333332,20.333333333333332,25,1.25
Sun Belt WBB,Troy,2021-2022,20.133333333333333,18.61111111111111,NA,-1.5222222222222221
Sun Belt WBB,Troy,2022-2023,20.133333333333333,20.083333333333332,22.333333333333332,-0.05000000000000071
Sun Belt WBB,Troy,2023-2024,19.6,18.11111111111111,14.5,-1.4888888888888907
Sun Belt WBB,UT Arlington,2017-2018,19.857142857142858,19.4375,NA,-0.41964285714285765
Sun Belt WBB,UT Arlington,2018-2019,20.3125,19.3125,NA,-1
Sun Belt WBB,UT Arlington,2019-2020,20.357142857142858,17.555555555555557,NA,-2.8015873015873005
Sun Belt WBB,UT Arlington,2020-2021,15.4,17.8,NA,2.4000000000000004
Sun Belt WBB,UT Arlington,2021-2022,16.785714285714285,16.5,NA,-0.2857142857142847
WAC WBB,Abilene Christian,2021-2022,17.416666666666668,15,NA,-2.416666666666668
WAC WBB,Abilene Christian,2022-2023,17.384615384615383,16.5,14,-0.8846153846153832
WAC WBB,Abilene Christian,2023-2024,18.333333333333332,15.333333333333334,12,-2.9999999999999982
WAC WBB,Cal State Bakersfield,2017-2018,18.0625,16.125,NA,-1.9375
WAC WBB,Cal State Bakersfield,2018-2019,20.833333333333332,17.923076923076923,NA,-2.910256410256409
WAC WBB,Cal State Bakersfield,2019-2020,19.384615384615383,19.625,NA,0.24038461538461675
WAC WBB,California Baptist,2018-2019,17.142857142857142,14.5625,NA,-2.5803571428571423
WAC WBB,California Baptist,2019-2020,15.785714285714286,14.941176470588236,NA,-0.844537815126051
WAC WBB,California Baptist,2020-2021,17.727272727272727,17.3125,NA,-0.4147727272727266
WAC WBB,California Baptist,2021-2022,18.176470588235293,17.333333333333332,NA,-0.8431372549019613
WAC WBB,California Baptist,2022-2023,21.75,20.466666666666665,22.375,-1.283333333333335
WAC WBB,California Baptist,2023-2024,18,19.555555555555557,NA,1.5555555555555571
WAC WBB,Chicago State,2017-2018,16.25,14,NA,-2.25
WAC WBB,Chicago State,2018-2019,20.375,19.214285714285715,NA,-1.1607142857142847
WAC WBB,Chicago State,2019-2020,19.466666666666665,18.46153846153846,NA,-1.005128205128205
WAC WBB,Chicago State,2020-2021,18.142857142857142,18.714285714285715,NA,0.571428571428573
WAC WBB,Chicago State,2021-2022,22.357142857142858,20.76923076923077,NA,-1.5879120879120876
WAC WBB,Grand Canyon,2017-2018,16.733333333333334,13.666666666666666,NA,-3.066666666666668
WAC WBB,Grand Canyon,2018-2019,16.714285714285715,15,NA,-1.7142857142857153
WAC WBB,Grand Canyon,2019-2020,15.75,15.466666666666667,NA,-0.2833333333333332
WAC WBB,Grand Canyon,2020-2021,19.545454545454547,21.5,NA,1.9545454545454533
WAC WBB,Grand Canyon,2021-2022,20.571428571428573,19.666666666666668,NA,-0.9047619047619051
WAC WBB,Grand Canyon,2022-2023,18.916666666666668,18.352941176470587,21.5,-0.5637254901960809
WAC WBB,Grand Canyon,2023-2024,17.444444444444443,15.142857142857142,NA,-2.3015873015873005
WAC WBB,Kansas City,2017-2018,16.58823529411765,14.923076923076923,NA,-1.6651583710407252
WAC WBB,Kansas City,2018-2019,17.5625,19.533333333333335,NA,1.970833333333335
WAC WBB,Kansas City,2019-2020,14.916666666666666,15.105263157894736,NA,0.1885964912280702
WAC WBB,Lamar,2021-2022,16.307692307692307,16.625,NA,0.3173076923076934
WAC WBB,New Mexico State,2017-2018,18.75,14.947368421052632,NA,-3.802631578947368
WAC WBB,New Mexico State,2018-2019,18.333333333333332,16.61111111111111,NA,-1.7222222222222214
WAC WBB,New Mexico State,2019-2020,17.857142857142858,17.25,NA,-0.6071428571428577
WAC WBB,New Mexico State,2020-2021,20,21.25,NA,1.25
WAC WBB,New Mexico State,2021-2022,21.642857142857142,19,NA,-2.6428571428571423
WAC WBB,New Mexico State,2022-2023,19.933333333333334,19.76923076923077,20.142857142857142,-0.16410256410256352
WAC WBB,Sam Houston State,2021-2022,20.666666666666668,21.0625,NA,0.39583333333333215
WAC WBB,Sam Houston State,2022-2023,19.25,17,23,-2.25
WAC WBB,Seattle,2017-2018,15.941176470588236,18.4375,NA,2.4963235294117645
WAC WBB,Seattle,2018-2019,18.25,18.571428571428573,NA,0.32142857142857295
WAC WBB,Seattle,2019-2020,19.714285714285715,17.933333333333334,NA,-1.7809523809523817
WAC WBB,Seattle,2020-2021,18.384615384615383,18.666666666666668,NA,0.2820512820512846
WAC WBB,Seattle,2021-2022,17.875,16.714285714285715,NA,-1.1607142857142847
WAC WBB,Seattle,2022-2023,17.6,19.692307692307693,26.5,2.092307692307692
WAC WBB,Seattle,2023-2024,21.3,19,NA,-2.3000000000000007
WAC WBB,Southern Utah,2022-2023,13.1875,15.357142857142858,16.333333333333332,2.1696428571428577
WAC WBB,Southern Utah,2023-2024,15.8,16,NA,0.1999999999999993
WAC WBB,Stephen F. Austin,2021-2022,18.647058823529413,15.6875,NA,-2.959558823529413
WAC WBB,Stephen F. Austin,2022-2023,19.25,16.25,17.5,-3
WAC WBB,Stephen F. Austin,2023-2024,15.8,20.272727272727273,16,4.472727272727273
WAC WBB,Tarleton State,2020-2021,15.428571428571429,13.636363636363637,NA,-1.7922077922077921
WAC WBB,Tarleton State,2021-2022,13.928571428571429,15.866666666666667,NA,1.9380952380952383
WAC WBB,Tarleton State,2022-2023,17.384615384615383,19.071428571428573,20,1.6868131868131897
WAC WBB,Tarleton State,2023-2024,16.416666666666668,19.125,NA,2.708333333333332
WAC WBB,Texas-Rio Grande Valley,2017-2018,16.384615384615383,16.764705882352942,NA,0.38009049773755876
WAC WBB,Texas-Rio Grande Valley,2018-2019,19.3125,16.941176470588236,NA,-2.3713235294117645
WAC WBB,Texas-Rio Grande Valley,2019-2020,17.571428571428573,16.4375,NA,-1.133928571428573
WAC WBB,Texas-Rio Grande Valley,2020-2021,19.384615384615383,15,NA,-4.384615384615383
WAC WBB,Texas-Rio Grande Valley,2021-2022,19.375,17.11764705882353,NA,-2.257352941176471
WAC WBB,Texas-Rio Grande Valley,2022-2023,17.8,18.5,20,0.6999999999999993
WAC WBB,Texas-Rio Grande Valley,2023-2024,16.818181818181817,17.77777777777778,NA,0.959595959595962
WAC WBB,UT Arlington,2022-2023,20,19.785714285714285,19.5,-0.2142857142857153
WAC WBB,UT Arlington,2023-2024,17.1,19,26,1.8999999999999986
WAC WBB,Utah Tech,2020-2021,18,17.5,NA,-0.5
WAC WBB,Utah Tech,2021-2022,14.76923076923077,16.0625,NA,1.29326923076923
WAC WBB,Utah Tech,2022-2023,16.5,15.538461538461538,17.75,-0.9615384615384617
WAC WBB,Utah Tech,2023-2024,13.7,14.25,NA,0.5500000000000007
WAC WBB,Utah Valley,2017-2018,14.8,16.733333333333334,NA,1.9333333333333336
WAC WBB,Utah Valley,2018-2019,13.142857142857142,14.875,NA,1.7321428571428577
WAC WBB,Utah Valley,2019-2020,16.666666666666668,16.125,NA,-0.5416666666666679
WAC WBB,Utah Valley,2020-2021,14.5,16.076923076923077,15,1.5769230769230766
WAC WBB,Utah Valley,2021-2022,15.125,15.4,NA,0.27500000000000036
WAC WBB,Utah Valley,2022-2023,17.333333333333332,16.785714285714285,17,-0.5476190476190474
WAC WBB,Utah Valley,2023-2024,19.6,21.2,NA,1.5999999999999979
WCC WBB,Brigham Young,2017-2018,20.285714285714285,17.666666666666668,21,-2.619047619047617
WCC WBB,Brigham Young,2018-2019,17.3125,15.705882352941176,NA,-1.6066176470588243
WCC WBB,Brigham Young,2019-2020,16.357142857142858,14,NA,-2.3571428571428577
WCC WBB,Brigham Young,2020-2021,15.916666666666666,16.454545454545453,17.5,0.5378787878787872
WCC WBB,Brigham Young,2021-2022,15.166666666666666,16.27777777777778,NA,1.1111111111111125
WCC WBB,Brigham Young,2022-2023,15.416666666666666,13.8125,18.8,-1.604166666666666
WCC WBB,Gonzaga,2017-2018,17.066666666666666,14.294117647058824,16,-2.772549019607842
WCC WBB,Gonzaga,2018-2019,16.714285714285715,14.8,NA,-1.9142857142857146
WCC WBB,Gonzaga,2019-2020,15.5,15.235294117647058,NA,-0.264705882352942
WCC WBB,Gonzaga,2020-2021,16,15.538461538461538,14,-0.4615384615384617
WCC WBB,Gonzaga,2021-2022,15.941176470588236,15.058823529411764,NA,-0.882352941176471
WCC WBB,Gonzaga,2022-2023,16.166666666666668,13.933333333333334,18.833333333333332,-2.2333333333333343
WCC WBB,Gonzaga,2023-2024,16,13.5,17.25,-2.5
WCC WBB,Loyola Marymount,2017-2018,20.153846153846153,18.58823529411765,NA,-1.5656108597285048
WCC WBB,Loyola Marymount,2018-2019,18.933333333333334,16.944444444444443,NA,-1.9888888888888907
WCC WBB,Loyola Marymount,2019-2020,18.933333333333334,17.058823529411764,NA,-1.874509803921569
WCC WBB,Loyola Marymount,2020-2021,15.214285714285714,15.833333333333334,NA,0.6190476190476204
WCC WBB,Loyola Marymount,2021-2022,15.4,15.5,NA,0.09999999999999964
WCC WBB,Loyola Marymount,2022-2023,17.5,18.533333333333335,13,1.033333333333335
WCC WBB,Loyola Marymount,2023-2024,15.9,16.727272727272727,NA,0.8272727272727263
WCC WBB,Pacific,2017-2018,20.46153846153846,18.61111111111111,13,-1.8504273504273492
WCC WBB,Pacific,2018-2019,17.833333333333332,18.928571428571427,NA,1.095238095238095
WCC WBB,Pacific,2019-2020,20,19,NA,-1
WCC WBB,Pacific,2020-2021,17.1,16.583333333333332,NA,-0.5166666666666693
WCC WBB,Pacific,2021-2022,19.25,19.076923076923077,NA,-0.17307692307692335
WCC WBB,Pacific,2022-2023,18.928571428571427,17.8,19,-1.1285714285714263
WCC WBB,Pacific,2023-2024,19.333333333333332,17.583333333333332,17,-1.75
WCC WBB,Pepperdine,2017-2018,18.75,19.214285714285715,NA,0.4642857142857153
WCC WBB,Pepperdine,2018-2019,17.681818181818183,17.416666666666668,NA,-0.2651515151515156
WCC WBB,Pepperdine,2019-2020,15.642857142857142,15.5,19,-0.14285714285714235
WCC WBB,Pepperdine,2020-2021,16.555555555555557,15.285714285714286,NA,-1.2698412698412707
WCC WBB,Pepperdine,2021-2022,16.333333333333332,17.23076923076923,NA,0.8974358974358978
WCC WBB,Pepperdine,2022-2023,18.416666666666668,16.714285714285715,19.75,-1.7023809523809526
WCC WBB,Pepperdine,2023-2024,17.5,16.083333333333332,NA,-1.4166666666666679
WCC WBB,Portland,2017-2018,19.076923076923077,22.470588235294116,NA,3.3936651583710393
WCC WBB,Portland,2018-2019,18.5,16.5625,NA,-1.9375
WCC WBB,Portland,2019-2020,17.357142857142858,17.058823529411764,16,-0.29831932773109315
WCC WBB,Portland,2020-2021,19.25,18.214285714285715,19,-1.0357142857142847
WCC WBB,Portland,2021-2022,19.333333333333332,18.157894736842106,NA,-1.175438596491226
WCC WBB,Portland,2022-2023,15.416666666666666,15.933333333333334,17,0.5166666666666675
WCC WBB,Portland,2023-2024,17.9,17.636363636363637,20.5,-0.2636363636363619
WCC WBB,Saint Mary's (CA),2017-2018,17.333333333333332,17.0625,NA,-0.27083333333333215
WCC WBB,Saint Mary's (CA),2018-2019,17.1875,13.823529411764707,NA,-3.3639705882352935
WCC WBB,Saint Mary's (CA),2019-2020,14.428571428571429,14.294117647058824,NA,-0.13445378151260456
WCC WBB,Saint Mary's (CA),2020-2021,15.266666666666667,14.636363636363637,NA,-0.6303030303030308
WCC WBB,Saint Mary's (CA),2021-2022,17.9375,18.235294117647058,NA,0.297794117647058
WCC WBB,Saint Mary's (CA),2022-2023,16.571428571428573,16.866666666666667,19.5,0.2952380952380942
WCC WBB,Saint Mary's (CA),2023-2024,17.22222222222222,16.615384615384617,NA,-0.6068376068376047
WCC WBB,San Diego,2017-2018,17.571428571428573,15.285714285714286,17.333333333333332,-2.2857142857142865
WCC WBB,San Diego,2018-2019,19.076923076923077,16.8125,24,-2.2644230769230766
WCC WBB,San Diego,2019-2020,19.833333333333332,18.058823529411764,18,-1.7745098039215677
