official,games_worked,avg_fouls_per_game,min_fouls,max_fouls,std_fouls,avg_home_fouls,avg_visitor_fouls,home_visitor_diff,avg_technicals,z_score,percentile
Todd Carver,10,33.1,22,43,6.367451958550173,16.8,16.3,0.5,0.2,-0.20958669596616114,41.06029106029106
Scott Doberstein,10,33.1,25,51,7.607744592044201,16.1,17.0,-0.8999999999999986,0.1,-0.20958669596616114,41.06029106029106
Alissa Purko,11,33.09090909090909,28,39,4.060900034587048,16.0,17.09090909090909,-1.09090909090909,0.0,-0.212444740344176,40.852390852390855
Toni Patillo,24,33.083333333333336,17,47,8.712393305025278,14.916666666666666,18.166666666666668,-3.2500000000000018,0.16666666666666666,-0.21482644399252207,40.74844074844075
Kim Hobbs,29,33.06896551724138,16,48,8.451251109758664,16.448275862068964,16.620689655172413,-0.1724137931034484,0.10344827586206896,-0.21934346815317857,40.644490644490645
Trevor Inouye,25,33.04,21,48,7.530382903057896,14.88,18.16,-3.2799999999999994,0.24,-0.22844978886106226,40.488565488565484
Cara Seggie,25,33.04,16,45,8.691375035056305,14.92,18.12,-3.200000000000001,0.24,-0.22844978886106226,40.488565488565484
Luis Gonzalez,11,33.0,23,50,8.729261137118078,17.90909090909091,15.090909090909092,2.8181818181818183,0.09090909090909091,-0.24102518412432894,39.24116424116424
Michael Harris,5,33.0,29,35,2.5495097567963922,19.6,13.4,6.200000000000001,0.0,-0.24102518412432894,39.24116424116424
Terri Tubbs,8,33.0,18,43,8.141603913585719,15.625,17.375,-1.75,0.0,-0.24102518412432894,39.24116424116424
Timothy Gilbertson,7,33.0,24,40,6.298147875897061,15.857142857142858,17.142857142857142,-1.2857142857142847,0.14285714285714285,-0.24102518412432894,39.24116424116424
Edward Matthews,11,33.0,19,44,8.037412518964047,15.636363636363637,17.363636363636363,-1.7272727272727266,0.8181818181818182,-0.24102518412432894,39.24116424116424
George Hill,8,33.0,24,41,5.903993805649092,16.125,16.875,-0.75,0.0,-0.24102518412432894,39.24116424116424
Mj Wagenson,12,33.0,24,47,6.410219114110617,18.416666666666668,14.583333333333334,3.833333333333334,0.16666666666666666,-0.24102518412432894,39.24116424116424
David Troyan,27,33.0,21,57,8.467131018964317,16.666666666666668,16.333333333333332,0.3333333333333357,0.14814814814814814,-0.24102518412432894,39.24116424116424
Roy Jackson,18,33.0,21,56,8.663649550242194,16.055555555555557,16.944444444444443,-0.8888888888888857,0.2222222222222222,-0.24102518412432894,39.24116424116424
Jerome Davis,6,33.0,26,52,9.486832980505138,18.0,15.0,3.0,0.0,-0.24102518412432894,39.24116424116424
Jaclyn Watson,8,33.0,22,40,7.230886134196436,13.875,19.125,-5.25,0.125,-0.24102518412432894,39.24116424116424
Gabrielle Mortis,10,33.0,28,39,3.8873012632302,16.4,16.6,-0.20000000000000284,0.5,-0.24102518412432894,39.24116424116424
Shawnie Smith,25,33.0,18,46,7.783529619223745,16.72,16.28,0.4399999999999977,0.04,-0.24102518412432894,39.24116424116424
Ivy Lin,6,33.0,20,40,7.4565407529228995,15.833333333333334,17.166666666666668,-1.333333333333334,0.0,-0.24102518412432894,39.24116424116424
Bryan Brunette,17,33.0,20,50,8.492643875731515,15.176470588235293,17.823529411764707,-2.647058823529413,0.17647058823529413,-0.24102518412432894,39.24116424116424
Darryl Dawkins,10,33.0,19,45,8.679477710861024,17.8,15.2,2.6000000000000014,0.0,-0.24102518412432894,39.24116424116424
Keith Wages,6,33.0,27,43,5.966573556070519,16.333333333333332,16.666666666666668,-0.3333333333333357,0.16666666666666666,-0.24102518412432894,39.24116424116424
Jr Castro,5,33.0,26,42,5.958187643906492,16.2,16.8,-0.6000000000000014,0.0,-0.24102518412432894,39.24116424116424
Jordan Voss,7,33.0,26,40,4.43471156521669,16.571428571428573,16.428571428571427,0.1428571428571459,0.0,-0.24102518412432894,39.24116424116424
Shante Anderson,7,33.0,16,43,9.055385138137417,17.0,16.0,1.0,0.42857142857142855,-0.24102518412432894,39.24116424116424
Andrew Carucci,13,33.0,10,42,8.031189202104505,15.615384615384615,17.384615384615383,-1.7692307692307683,0.23076923076923078,-0.24102518412432894,39.24116424116424
Lauren Ristovski,12,33.0,19,44,7.286350876186865,15.916666666666666,17.083333333333332,-1.166666666666666,0.0,-0.24102518412432894,39.24116424116424
Christine Vuong,16,32.9375,19,44,6.627908166734559,16.625,16.3125,0.3125,0.25,-0.26067423922318356,38.04573804573805
Robert Scofield,27,32.925925925925924,22,49,6.4386210057620605,17.185185185185187,15.74074074074074,1.4444444444444464,0.1111111111111111,-0.2643129531303795,37.94178794178794
Josh Batin,13,32.92307692307692,14,55,11.04129776839011,17.076923076923077,15.846153846153847,1.23076923076923,0.3076923076923077,-0.2652086365536895,37.83783783783784
Tyler Trimble,29,32.89655172413793,16,47,8.329572221849979,15.89655172413793,17.0,-1.1034482758620694,0.20689655172413793,-0.2735477580810545,37.733887733887734
Ryan Nunes,19,32.89473684210526,18,46,8.831098691191672,16.894736842105264,16.0,0.8947368421052637,0.0,-0.27411832955397974,37.62993762993763
Jeremy Becker,8,32.875,15,50,11.519393585229588,16.0,16.875,-0.875,0.125,-0.2803232943220382,37.525987525987524
Demetric Brown,7,32.857142857142854,19,45,9.856107606091623,18.285714285714285,14.571428571428571,3.7142857142857135,0.5714285714285714,-0.285937310064569,37.318087318087315
Daniel Drake,21,32.857142857142854,26,48,5.350567393143593,15.857142857142858,17.0,-1.1428571428571423,0.23809523809523808,-0.285937310064569,37.318087318087315
Angie Enlund,28,32.857142857142854,19,51,7.457108394576655,16.357142857142858,16.5,-0.14285714285714235,0.21428571428571427,-0.285937310064569,37.318087318087315
Melaney Rosier,6,32.833333333333336,24,49,10.496030995889193,16.166666666666668,16.666666666666668,-0.5,0.16666666666666666,-0.29342266438794046,37.00623700623701
James Yee,6,32.833333333333336,23,40,6.369196704975177,17.666666666666668,15.166666666666666,2.5000000000000018,0.0,-0.29342266438794046,37.00623700623701
Erica Smith,6,32.833333333333336,16,48,11.839200423452029,15.0,17.833333333333332,-2.833333333333332,0.0,-0.29342266438794046,37.00623700623701
Colin Thiele,17,32.8235294117647,16,47,7.852032333396615,16.529411764705884,16.294117647058822,0.23529411764706154,0.17647058823529413,-0.2965048691093311,36.7983367983368
Giulia D'Ambrosio,21,32.80952380952381,19,49,6.786892128353357,15.476190476190476,17.333333333333332,-1.8571428571428559,0.19047619047619047,-0.3009080187113142,36.694386694386694
Nathalie Lauren Logue,5,32.8,21,44,8.700574693662482,16.2,16.6,-0.40000000000000213,0.2,-0.3039021604406646,36.278586278586275
Mike Mei,10,32.8,24,42,5.513619500836089,16.6,16.2,0.40000000000000213,0.0,-0.3039021604406646,36.278586278586275
Ryan Gates,10,32.8,20,46,8.469553313683864,15.4,17.4,-1.9999999999999982,0.2,-0.3039021604406646,36.278586278586275
Richard Wright,5,32.8,28,41,6.6105975524153635,17.0,15.8,1.1999999999999993,0.6,-0.3039021604406646,36.278586278586275
Jason Wildey,5,32.8,26,42,6.97853852894716,14.8,18.0,-3.1999999999999993,0.0,-0.3039021604406646,36.278586278586275
Jennyffer Vargas,5,32.8,24,37,5.449770637375485,16.2,16.6,-0.40000000000000213,0.2,-0.3039021604406646,36.278586278586275
Dedrick Shannon,5,32.8,26,44,7.120393247567159,16.8,16.0,0.8000000000000007,0.0,-0.3039021604406646,36.278586278586275
Kara Hunter,28,32.785714285714285,18,55,9.231015123573366,16.607142857142858,16.178571428571427,0.4285714285714306,0.17857142857142858,-0.3083933730346879,35.86278586278586
Trevor Houle,18,32.77777777777778,23,40,4.634341828459197,17.11111111111111,15.666666666666666,1.4444444444444446,0.1111111111111111,-0.3108884911424784,35.75883575883576
Cameron Inouye,35,32.77142857142857,19,44,5.921474946853907,15.142857142857142,17.62857142857143,-2.4857142857142875,0.2571428571428571,-0.31288458562871124,35.65488565488565
Randee Henry,8,32.75,23,41,6.692212958783834,15.625,17.125,-1.5,0.0,-0.31962140451974735,35.4989604989605
Leah Lanie,16,32.75,19,55,8.567379996241558,16.1875,16.5625,-0.375,0.0,-0.31962140451974735,35.4989604989605
Whitney Armstrong,27,32.74074074074074,19,50,6.780019245449157,14.962962962962964,17.77777777777778,-2.814814814814815,0.1111111111111111,-0.3225323756455037,35.343035343035346
Hayley Sprenger,11,32.72727272727273,25,43,6.325992555969523,15.818181818181818,16.90909090909091,-1.0909090909090917,0.18181818181818182,-0.3267665154647856,35.23908523908524
Cynthia Do,21,32.714285714285715,18,47,6.96521971758865,16.285714285714285,16.428571428571427,-0.14285714285714235,0.23809523809523808,-0.3308494360048068,35.03118503118503
Cindy Leong,7,32.714285714285715,23,41,6.799859942535232,15.428571428571429,17.285714285714285,-1.8571428571428559,0.0,-0.3308494360048068,35.03118503118503
Jeffrey Richter,7,32.714285714285715,21,42,7.889112449325034,14.142857142857142,18.571428571428573,-4.428571428571431,0.14285714285714285,-0.3308494360048068,35.03118503118503
Tiffany Bridges,17,32.705882352941174,23,40,5.144957554275265,16.41176470588235,16.294117647058822,0.117647058823529,0.29411764705882354,-0.33349132576599844,34.82328482328482
Rachel Lenz,13,32.69230769230769,21,46,8.097166329284743,17.23076923076923,15.461538461538462,1.7692307692307683,0.07692307692307693,-0.33775899384176666,34.71933471933472
Charlie Stein,16,32.6875,16,47,9.720896735041132,16.6875,16.0,0.6875,0.125,-0.33927045961860197,34.61538461538461
Katelyn Adams,12,32.666666666666664,19,50,8.520919000087996,15.75,16.916666666666668,-1.1666666666666679,0.16666666666666666,-0.34582014465155425,34.511434511434516
Angelica Suffren,29,32.6551724137931,16,46,7.301056000279126,15.379310344827585,17.275862068965516,-1.8965517241379306,0.10344827586206896,-0.3494337639800786,34.407484407484404
Kiesha Brown,16,32.625,24,42,5.772059135756205,15.375,17.25,-1.875,0.1875,-0.3589195147174566,34.25155925155925
Charlene Lybbert,8,32.625,27,44,5.705573715987852,13.625,19.0,-5.375,0.375,-0.3589195147174566,34.25155925155925
Eric Pethtel,13,32.61538461538461,21,50,8.70381584458278,16.692307692307693,15.923076923076923,0.76923076923077,0.0,-0.3619424462711272,34.04365904365904
Kristin Kenny,13,32.61538461538461,17,48,10.046047826039697,15.153846153846153,17.46153846153846,-2.3076923076923066,0.15384615384615385,-0.3619424462711272,34.04365904365904
Tommy Loera,5,32.6,27,40,5.029910535983716,16.2,16.4,-0.1999999999999993,0.2,-0.36677913675699797,33.83575883575883
Joe Bleacher,5,32.6,21,45,9.838699100999074,17.6,15.0,2.6000000000000014,0.4,-0.36677913675699797,33.83575883575883
Adam Swanepoel,7,32.57142857142857,24,44,6.972736021035618,16.285714285714285,16.285714285714285,0.0,0.14285714285714285,-0.3757615619450469,33.679833679833685
Cesar Tejeda,24,32.541666666666664,13,45,8.392435344671577,15.75,16.791666666666668,-1.0416666666666679,0.20833333333333334,-0.3851182548492635,33.57588357588357
Christian Cintron,13,32.53846153846154,17,43,7.241263524820614,15.615384615384615,16.923076923076923,-1.3076923076923084,0.0,-0.3861258987004855,33.471933471933475
Laura Isabelle,23,32.52173913043478,19,50,9.694748180973557,15.826086956521738,16.695652173913043,-0.8695652173913047,0.17391304347826086,-0.3913831709677385,33.36798336798337
Michael Hanson,6,32.5,25,40,5.394441583704471,16.166666666666668,16.333333333333332,-0.1666666666666643,0.0,-0.39821762491516577,33.16008316008316
Natosha Harris,20,32.5,19,42,6.32039305906307,16.05,16.45,-0.3999999999999986,0.25,-0.39821762491516577,33.16008316008316
Nate Crawford,6,32.5,18,42,8.240145629781066,19.166666666666668,13.333333333333334,5.833333333333334,0.0,-0.39821762491516577,33.16008316008316
Elicia Lynch,11,32.45454545454545,17,41,7.380564156805851,15.454545454545455,17.0,-1.545454545454545,0.0,-0.4125078468052423,32.84823284823285
Charlene Pham,11,32.45454545454545,21,43,6.282732468657827,16.363636363636363,16.09090909090909,0.2727272727272734,0.09090909090909091,-0.4125078468052423,32.84823284823285
Daniel Esteves,11,32.45454545454545,19,50,9.469568483976833,17.272727272727273,15.181818181818182,2.0909090909090917,0.0,-0.4125078468052423,32.84823284823285
Ashley Clark,9,32.44444444444444,22,40,6.064468466220084,15.666666666666666,16.77777777777778,-1.1111111111111125,0.2222222222222222,-0.4156834516697037,32.640332640332645
Leah Smith,7,32.42857142857143,28,35,2.5071326821120348,16.0,16.428571428571427,-0.42857142857142705,0.14285714285714285,-0.4206736878852847,32.484407484407484
Tyler Allen,7,32.42857142857143,25,38,4.825527358301297,16.571428571428573,15.857142857142858,0.7142857142857153,0.42857142857142855,-0.4206736878852847,32.484407484407484
Jeff Wooten,17,32.411764705882355,16,52,9.3745588131483,15.176470588235293,17.235294117647058,-2.0588235294117645,0.058823529411764705,-0.42595746740766577,32.32848232848233
Jacob Finn,5,32.4,26,45,8.142481194328914,15.2,17.2,-2.0,0.2,-0.4296561130733336,31.964656964656964
Carmen Santiago,5,32.4,27,36,3.5777087639996634,15.2,17.2,-2.0,0.0,-0.4296561130733336,31.964656964656964
Britton Sherry,15,32.4,19,41,6.080413519772201,15.133333333333333,17.266666666666666,-2.133333333333333,0.2,-0.4296561130733336,31.964656964656964
Michael Kuhn,5,32.4,29,37,2.966479394838265,16.2,16.2,0.0,0.0,-0.4296561130733336,31.964656964656964
Wyatt Howard,5,32.4,29,38,3.6469165057620936,16.2,16.2,0.0,0.2,-0.4296561130733336,31.964656964656964
Sharon Haddock,5,32.4,27,43,6.348228099241551,15.0,17.4,-2.3999999999999986,0.0,-0.4296561130733336,31.964656964656964
Katie Lukanich,22,32.36363636363637,21,51,8.003246094676088,15.0,17.363636363636363,-2.3636363636363633,0.13636363636363635,-0.441088290585393,31.600831600831604
Steve Matuszewski,14,32.357142857142854,17,50,8.81089485420568,16.785714285714285,15.571428571428571,1.2142857142857135,0.0,-0.44312975085540585,31.496881496881496
Chris Meyerson,6,32.333333333333336,29,35,2.6583202716502514,16.0,16.333333333333332,-0.33333333333333215,0.0,-0.45061510517877734,31.392931392931395
Kelly Broomfield,23,32.30434782608695,19,44,6.370634209963256,15.434782608695652,16.869565217391305,-1.4347826086956523,0.21739130434782608,-0.45972771044201594,31.288981288981287
Carla Fountain,17,32.294117647058826,17,43,7.872140003537419,14.823529411764707,17.470588235294116,-2.6470588235294095,0.11764705882352941,-0.4629439240643331,31.185031185031185
Carla Roberts-Jeter,7,32.285714285714285,26,40,5.437961803049794,15.857142857142858,16.428571428571427,-0.5714285714285694,0.2857142857142857,-0.4655858138255248,30.97713097713098
Scott Quinn,7,32.285714285714285,26,42,6.26403186758299,15.428571428571429,16.857142857142858,-1.4285714285714288,0.0,-0.4655858138255248,30.97713097713098
Gina Catanzariti,14,32.285714285714285,19,41,7.2050043658618215,16.357142857142858,15.928571428571429,0.4285714285714288,0.07142857142857142,-0.4655858138255248,30.97713097713098
Meg Dallmann,16,32.25,24,44,5.790797296861058,16.5,15.75,0.75,0.25,-0.4768138453105842,30.717255717255714
Erin Frias,12,32.25,24,42,4.9749371855331,16.0,16.25,-0.25,0.16666666666666666,-0.4768138453105842,30.717255717255714
Shelley Dietz,13,32.23076923076923,24,50,6.966034813697173,15.153846153846153,17.076923076923077,-1.9230769230769234,0.0,-0.48285970841792325,30.561330561330564
Carmela Garcia,9,32.22222222222222,21,44,7.726217990999506,16.88888888888889,15.333333333333334,1.5555555555555554,0.1111111111111111,-0.4855467586878532,30.457380457380456
Monique Davis,5,32.2,28,41,5.263078946776307,15.8,16.4,-0.5999999999999979,0.2,-0.492533089389667,30.197505197505198
Ashley King,10,32.2,18,49,9.162726425881958,16.0,16.2,-0.1999999999999993,0.2,-0.492533089389667,30.197505197505198
Corey Long,15,32.2,21,52,6.878538050653329,15.133333333333333,17.066666666666666,-1.9333333333333336,0.13333333333333333,-0.492533089389667,30.197505197505198
Alishia Kahan,5,32.2,13,46,13.367871932360814,14.4,17.8,-3.4000000000000004,0.4,-0.492533089389667,30.197505197505198
Esther Hsu,23,32.17391304347826,19,49,8.105285446787983,16.0,16.17391304347826,-0.17391304347826164,0.043478260869565216,-0.500734434126582,29.93762993762994
Jacinda Lambert,12,32.166666666666664,23,41,6.132378054724007,15.666666666666666,16.5,-0.8333333333333339,0.08333333333333333,-0.5030125854423911,29.72972972972973
Ryan Daman,6,32.166666666666664,26,45,7.13909424693824,13.333333333333334,18.833333333333332,-5.499999999999998,0.0,-0.5030125854423911,29.72972972972973
Amanda Webber,6,32.166666666666664,18,44,8.447879418331365,16.0,16.166666666666668,-0.16666666666666785,0.0,-0.5030125854423911,29.72972972972973
Mark Resch,35,32.142857142857146,17,42,6.454104289897549,14.371428571428572,17.771428571428572,-3.4000000000000004,0.05714285714285714,-0.5104979397657625,29.521829521829524
Ray Lewis,9,32.111111111111114,20,46,9.239107701023466,15.0,17.11111111111111,-2.1111111111111107,0.3333333333333333,-0.5204784121969268,29.417879417879416
Johnny Mendez,10,32.1,20,43,7.140650452787119,16.3,15.8,0.5,0.5,-0.5239715775478349,29.313929313929314
Jessyca Christopher,21,32.095238095238095,16,47,7.91141429773945,15.80952380952381,16.285714285714285,-0.4761904761904745,0.2857142857142857,-0.52546864841251,29.20997920997921
Ashley Deisting,11,32.09090909090909,21,44,7.917759095281259,15.272727272727273,16.818181818181817,-1.5454545454545432,0.18181818181818182,-0.5268296219258497,29.10602910602911
Maj Forsberg,26,32.03846153846154,16,44,7.722594223346293,14.76923076923077,17.26923076923077,-2.5,0.15384615384615385,-0.5433183394913224,29.002079002079
Bryan Enterline,31,32.03225806451613,21,43,6.134513677914178,14.806451612903226,17.225806451612904,-2.419354838709678,0.16129032258064516,-0.5452686179130457,28.8981288981289
Missy Brooks,33,32.03030303030303,21,43,6.232399460103872,14.151515151515152,17.87878787878788,-3.7272727272727266,0.030303030303030304,-0.5458832511126183,28.794178794178794
Anthony Phipps,7,32.0,22,42,7.0710678118654755,17.0,15.0,2.0,0.0,-0.5554100657060026,28.014553014553012
Rick Baker,7,32.0,23,44,6.757711644237764,15.857142857142858,16.142857142857142,-0.2857142857142847,0.14285714285714285,-0.5554100657060026,28.014553014553012
Luke Chambers,6,32.0,23,37,4.979959839195493,14.0,18.0,-4.0,0.0,-0.5554100657060026,28.014553014553012
Michael Price,25,32.0,19,44,6.733003292241386,15.92,16.08,-0.15999999999999837,0.04,-0.5554100657060026,28.014553014553012
Joseph Humeston,6,32.0,26,39,4.6475800154489,16.833333333333332,15.166666666666666,1.666666666666666,0.16666666666666666,-0.5554100657060026,28.014553014553012
Daniel Chandler,10,32.0,17,44,7.731609003162134,16.7,15.3,1.3999999999999986,0.3,-0.5554100657060026,28.014553014553012
Meghan Joseph,12,32.0,24,42,7.236272269866327,17.0,15.0,2.0,0.16666666666666666,-0.5554100657060026,28.014553014553012
Jillian Quinn,15,32.0,11,45,10.371664696249516,15.533333333333333,16.466666666666665,-0.9333333333333318,0.06666666666666667,-0.5554100657060026,28.014553014553012
Jacob Petz,11,32.0,21,39,5.495452665613635,14.636363636363637,17.363636363636363,-2.7272727272727266,0.09090909090909091,-0.5554100657060026,28.014553014553012
Jelisa Caldwell,11,32.0,19,42,7.9498427657407165,15.454545454545455,16.545454545454547,-1.0909090909090917,0.18181818181818182,-0.5554100657060026,28.014553014553012
Jeremy Zacher,8,32.0,26,42,6.2105900340811875,15.875,16.125,-0.25,0.125,-0.5554100657060026,28.014553014553012
Alexander Louk,6,32.0,28,37,3.3466401061363023,16.166666666666668,15.833333333333334,0.3333333333333339,0.16666666666666666,-0.5554100657060026,28.014553014553012
Sydney Crafton,11,32.0,23,47,8.35463942968217,14.0,18.0,-4.0,0.2727272727272727,-0.5554100657060026,28.014553014553012
Eric Bell,8,32.0,26,41,5.3452248382484875,15.375,16.625,-1.25,0.0,-0.5554100657060026,28.014553014553012
Darren Krzesnik,17,31.941176470588236,23,46,6.533285814152919,15.823529411764707,16.11764705882353,-0.2941176470588225,0.17647058823529413,-0.5739032940343363,27.234927234927238
Lamar Diamond,14,31.928571428571427,21,52,8.677683896190146,15.428571428571429,16.5,-1.0714285714285712,0.14285714285714285,-0.5778661286761226,27.13097713097713
Shanade Bernard,12,31.916666666666668,18,50,7.692479601808667,15.833333333333334,16.083333333333332,-0.24999999999999822,0.16666666666666666,-0.5816088058378084,27.027027027027028
Geraldine Smith Washington,9,31.88888888888889,17,44,8.579691784155834,15.777777777777779,16.11111111111111,-0.33333333333333215,0.1111111111111111,-0.5903417192150774,26.87110187110187
Ki Hughes,9,31.88888888888889,22,44,7.423685817106696,14.444444444444445,17.444444444444443,-2.9999999999999982,0.1111111111111111,-0.5903417192150774,26.87110187110187
Eric Pethel,8,31.875,19,45,8.790213714288017,15.875,16.0,-0.125,0.25,-0.5947081759037118,26.66320166320166
Trey Bowers,8,31.875,21,40,6.728139203587954,13.875,18.0,-4.125,0.125,-0.5947081759037118,26.66320166320166
Rich Fetter,7,31.857142857142858,26,36,3.625307868699863,17.428571428571427,14.428571428571429,2.9999999999999982,0.2857142857142857,-0.6003221916462416,26.507276507276504
Erik Jonson,6,31.833333333333332,23,49,9.064583093924764,16.0,15.833333333333334,0.16666666666666607,0.0,-0.6078075459696153,26.195426195426197
Michael Ognosky,12,31.833333333333332,21,47,8.177945211285527,14.916666666666666,16.916666666666668,-2.0000000000000018,0.08333333333333333,-0.6078075459696153,26.195426195426197
Jermaine Williams,6,31.833333333333332,16,52,11.634718160173312,13.166666666666666,18.666666666666668,-5.500000000000002,0.3333333333333333,-0.6078075459696153,26.195426195426197
Nate Dotson,6,31.833333333333332,25,38,5.192943930629972,17.166666666666668,14.666666666666666,2.5000000000000018,0.0,-0.6078075459696153,26.195426195426197
Craig Erdman,6,31.833333333333332,21,45,8.931218655181759,17.5,14.333333333333334,3.166666666666666,0.0,-0.6078075459696153,26.195426195426197
Ryan Ransom,5,31.8,22,35,5.495452665613635,15.4,16.4,-0.9999999999999982,0.0,-0.6182870420223371,25.727650727650726
Kevin Fahy,15,31.8,18,46,7.655063683601855,15.533333333333333,16.266666666666666,-0.7333333333333325,0.2,-0.6182870420223371,25.727650727650726
Paul Semenkow,5,31.8,27,37,4.207136793592526,17.4,14.4,2.9999999999999982,0.2,-0.6182870420223371,25.727650727650726
Ruby Daube,5,31.8,23,40,7.791020472312982,16.2,15.6,0.5999999999999996,0.6,-0.6182870420223371,25.727650727650726
Mark Woelfel,19,31.736842105263158,23,53,7.400015805262084,16.157894736842106,15.578947368421053,0.5789473684210531,0.10526315789473684,-0.6381429292801274,25.467775467775468
Ify Seales,32,31.71875,17,51,8.945117157854442,14.59375,17.125,-2.53125,0.0625,-0.6438308136508484,25.363825363825367
Ron Quirk,7,31.714285714285715,23,38,5.498917642417937,15.714285714285714,16.0,-0.2857142857142865,0.0,-0.6452343175864805,25.20790020790021
Katlyn Tortorice,14,31.714285714285715,20,39,4.826665857163027,16.0,15.714285714285714,0.2857142857142865,0.07142857142857142,-0.6452343175864805,25.20790020790021
Kalee Davidson,9,31.666666666666668,23,48,8.170067319184096,14.222222222222221,17.444444444444443,-3.2222222222222214,0.1111111111111111,-0.6602050262332269,24.896049896049895
Paulette Franklin,6,31.666666666666668,25,38,5.046450898073483,16.5,15.166666666666666,1.333333333333334,0.0,-0.6602050262332269,24.896049896049895
James Hawkins,6,31.666666666666668,21,52,11.448435118681795,17.833333333333332,13.833333333333334,3.9999999999999982,0.0,-0.6602050262332269,24.896049896049895
Mark Vear,6,31.666666666666668,24,37,4.4121045620731465,13.0,18.666666666666668,-5.666666666666668,0.0,-0.6602050262332269,24.896049896049895
John Capolino,44,31.65909090909091,19,46,6.914572349917312,16.113636363636363,15.545454545454545,0.5681818181818183,0.09090909090909091,-0.6625867298815729,24.636174636174637
Blake Cruzen,8,31.625,25,41,6.368168608679534,15.75,15.875,-0.125,0.0,-0.6733043962991303,24.532224532224532
Joseph Vaszily,31,31.612903225806452,23,45,5.88601404095527,15.451612903225806,16.161290322580644,-0.7096774193548381,0.0967741935483871,-0.6771074392214891,24.42827442827443
Luke Smith,18,31.61111111111111,19,44,6.843965902972176,14.666666666666666,16.944444444444443,-2.277777777777777,0.05555555555555555,-0.6776708529877647,24.324324324324326
Chanh Wang,5,31.6,21,42,7.893034904268446,16.8,14.8,2.0,0.2,-0.6811640183386717,23.90852390852391
Ezekiel Simmons,10,31.6,22,37,5.059644256269407,15.6,16.0,-0.40000000000000036,0.2,-0.6811640183386717,23.90852390852391
Steph Stassen,10,31.6,21,47,9.155447680054877,15.9,15.7,0.20000000000000107,0.1,-0.6811640183386717,23.90852390852391
Chad Tucker,10,31.6,26,40,5.4812812776251905,14.6,17.0,-2.4000000000000004,0.0,-0.6811640183386717,23.90852390852391
Lauren Thomas,10,31.6,20,43,6.6365988611972355,16.2,15.4,0.7999999999999989,0.3,-0.6811640183386717,23.90852390852391
Scott Pereira,5,31.6,20,44,8.61974477580398,13.0,18.6,-5.600000000000001,0.2,-0.6811640183386717,23.90852390852391
Suzanne Tiranno,10,31.6,21,39,5.929212051829109,15.9,15.7,0.20000000000000107,0.1,-0.6811640183386717,23.90852390852391
Mike Camarota,12,31.583333333333332,13,40,7.844608262232015,15.166666666666666,16.416666666666668,-1.2500000000000018,0.3333333333333333,-0.6864037663650338,23.492723492723496
Eduardo Cuan,7,31.571428571428573,19,48,9.431456989902513,16.0,15.571428571428571,0.4285714285714288,0.14285714285714285,-0.6901464435267194,23.38877338877339
Kevin George,11,31.545454545454547,20,53,8.790490729915327,15.090909090909092,16.454545454545453,-1.3636363636363615,0.09090909090909091,-0.698312284606763,23.232848232848234
Scott Chandler,11,31.545454545454547,24,47,5.888355226438642,15.454545454545455,16.09090909090909,-0.6363636363636349,0.18181818181818182,-0.698312284606763,23.232848232848234
Alyssa Hann,13,31.53846153846154,14,45,9.359624143231613,15.615384615384615,15.923076923076923,-0.3076923076923084,0.23076923076923078,-0.7005107802821592,23.024948024948024
Andrew Rogers,13,31.53846153846154,21,41,5.15776735638242,15.076923076923077,16.46153846153846,-1.3846153846153832,0.0,-0.7005107802821592,23.024948024948024
Marla Gearhart,19,31.526315789473685,20,49,7.31336995624856,14.894736842105264,16.63157894736842,-1.7368421052631575,0.05263157894736842,-0.7043292201394268,22.86902286902287
Kevin Sparrock,23,31.52173913043478,23,46,5.186254255392906,14.956521739130435,16.565217391304348,-1.6086956521739122,0.13043478260869565,-0.7057680525494122,22.765072765072766
Tom Turcotte,10,31.5,17,38,7.337120234351713,16.6,14.9,1.700000000000001,0.1,-0.7126025064968394,22.66112266112266
Justin Paluch,19,31.473684210526315,17,46,8.474592229145447,15.631578947368421,15.842105263157896,-0.21052631578947434,0.21052631578947367,-0.7208757928542522,22.55717255717256
Jorge Martinez,17,31.470588235294116,20,40,5.713117002333572,15.588235294117647,15.882352941176471,-0.29411764705882426,0.17647058823529413,-0.7218491206610068,22.453222453222455
Maggie Dewall,15,31.466666666666665,23,42,5.742904524798612,15.933333333333334,15.533333333333333,0.40000000000000036,0.13333333333333333,-0.7230820025495625,22.2972972972973
Alex Leap,15,31.466666666666665,23,43,5.9505902068218255,14.666666666666666,16.8,-2.1333333333333346,0.06666666666666667,-0.7230820025495625,22.2972972972973
Courtney Robinson,23,31.434782608695652,22,50,8.664588785062408,15.478260869565217,15.956521739130435,-0.4782608695652186,0.08695652173913043,-0.7331058683391225,22.14137214137214
Jonathan Varela,7,31.428571428571427,19,38,6.924765768773767,15.428571428571429,16.0,-0.5714285714285712,0.14285714285714285,-0.7350585694669595,21.985446985446984
Starr Rivera,7,31.428571428571427,14,43,9.795528620364546,15.0,16.428571428571427,-1.428571428571427,0.2857142857142857,-0.7350585694669595,21.985446985446984
Jonathan Best,5,31.4,22,39,7.635443667528429,18.8,12.6,6.200000000000001,0.2,-0.7440409946550073,21.673596673596673
Herb Burl,5,31.4,22,39,6.877499545619759,12.0,19.4,-7.399999999999999,0.0,-0.7440409946550073,21.673596673596673
